ticker    ,sector                ,region                     ,rating_score,upside_score,consensus_strength_score,conviction_score  ,pt_momentum_score ,analyst_consensus_score,consensus_grade
CBZ       ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,55.29411764705882       ,75.0              ,49.713114754098356,54.8                   ,C
HUBG      ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,62.5                    ,47.05882352941177 ,50.35302583071025 ,52.1                   ,C
CXT       ,Information Technology,United States and Canada   ,50.0        ,50.0        ,71.25                   ,66.66666666666666 ,49.96767239985879 ,56.7                   ,C
AWR       ,Utilities             ,United States and Canada   ,50.0        ,50.0        ,77.77777777777777       ,0.0               ,50.0              ,48.1                   ,D
BLKB      ,Information Technology,United States and Canada   ,50.0        ,50.0        ,72.7891156462585        ,16.666666666666664,50.0              ,49.6                   ,D
IRON      ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,61.702127659574465      ,100.0             ,50.039873775347075,59.8                   ,C
PRVA      ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,54.83870967741936       ,90.0              ,50.0              ,57.0                   ,C
KYIV      ,Communication Services,Africa / Middle East       ,50.0        ,50.0        ,66.41176470588235       ,100.0             ,50.04386324026528 ,60.8                   ,C
STNG      ,Energy                ,Europe                     ,50.0        ,50.0        ,63.513513513513516      ,75.0              ,49.940677966101696,56.4                   ,C
DNLI      ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,53.125                  ,100.0             ,50.049884678543386,58.1                   ,C
AMBA      ,Information Technology,United States and Canada   ,50.0        ,50.0        ,65.0                    ,64.28571428571429 ,49.983780350674735,55.1                   ,C
ASAN      ,Information Technology,United States and Canada   ,50.0        ,50.0        ,25.0                    ,13.333333333333329,50.02563207816515 ,39.5                   ,D
LFST      ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,76.47058823529412       ,90.0              ,50.13159608734783 ,61.3                   ,C
TDW       ,Energy                ,United States and Canada   ,50.0        ,50.0        ,53.84615384615385       ,14.285714285714285,50.0              ,45.4                   ,D
IPAR      ,Consumer Staples      ,United States and Canada   ,50.0        ,50.0        ,63.10679611650485       ,80.0              ,50.0              ,57.1                   ,C
RCUS      ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,12.903225806451616      ,83.33333333333334 ,50.07009345794392 ,47.6                   ,D
TVE       ,Energy                ,United States and Canada   ,50.0        ,50.0        ,66.66666666666667       ,80.0              ,50.013623978201636,57.8                   ,C
DYN       ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,0.0                     ,87.5              ,50.02009646302251 ,45.6                   ,D
MSGE      ,Communication Services,United States and Canada   ,50.0        ,50.0        ,71.66666666666667       ,62.5              ,50.15402843601896 ,56.2                   ,C
BRSL      ,Consumer Discretionary,Europe                     ,50.0        ,50.0        ,38.46153846153846       ,57.14285714285714 ,50.0              ,48.8                   ,D
ANDG      ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,37.93103448275862       ,71.42857142857143 ,50.0              ,50.8                   ,C
RLX       ,Consumer Staples      ,Asia / Pacific             ,50.0        ,50.0        ,86.4032400789599        ,75.0              ,49.83846452364013 ,61.0                   ,C
COTY      ,Consumer Staples      ,United States and Canada   ,50.0        ,50.0        ,0.0                     ,0.0               ,49.86743722350302 ,32.5                   ,F
RHI       ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,6.896551724137936       ,18.181818181818183,49.99097563828474 ,36.6                   ,D
BKE       ,Consumer Discretionary,United States and Canada   ,50.0        ,50.0        ,100.0                   ,0.0               ,50.0              ,52.5                   ,C
BHC       ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,37.5                    ,0.0               ,50.04903440987138 ,40.0                   ,D
IBRX      ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,0.0                     ,100.0             ,50.0              ,47.5                   ,D
INSW      ,Energy                ,United States and Canada   ,50.0        ,50.0        ,85.96491228070175       ,80.0              ,50.05208333333333 ,61.7                   ,C
ADPT      ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,85.0                    ,87.5              ,50.01799104602384 ,62.6                   ,C
ALMS      ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,48.57142857142858       ,100.0             ,52.40601315789474 ,57.5                   ,C
CPRX      ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,77.14285714285714       ,100.0             ,50.0              ,62.9                   ,C
WDO       ,Materials             ,United States and Canada   ,50.0        ,50.0        ,75.0                    ,62.5              ,50.03049393962675 ,56.9                   ,C
ZGN       ,Consumer Discretionary,Europe                     ,50.0        ,50.0        ,70.71766662402456       ,70.0              ,50.01156031752918 ,57.1                   ,C
BRBR      ,Consumer Staples      ,United States and Canada   ,50.0        ,50.0        ,37.83783783783784       ,73.33333333333333 ,50.02713783316063 ,51.1                   ,C
HTFL      ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,87.5                    ,80.0              ,50.0              ,62.0                   ,C
TVK       ,Energy                ,United States and Canada   ,50.0        ,50.0        ,81.31868131868131       ,83.33333333333334 ,50.15108640226629 ,61.3                   ,C
MDA       ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,53.24675324675325       ,85.71428571428571 ,50.0              ,56.0                   ,C
VC        ,Consumer Discretionary,United States and Canada   ,50.0        ,50.0        ,70.99236641221374       ,53.84615384615385 ,49.98446771549399 ,54.8                   ,C
PTEN      ,Energy                ,United States and Canada   ,50.0        ,50.0        ,57.142857142857146      ,40.0              ,50.024927730529136,49.9                   ,D
CMPO      ,Information Technology,United States and Canada   ,50.0        ,50.0        ,60.0                    ,83.33333333333334 ,50.0              ,57.0                   ,C
TENB      ,Information Technology,United States and Canada   ,50.0        ,50.0        ,52.77777777777778       ,56.52173913043478 ,49.90278323881704 ,51.5                   ,C
APLS      ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,0.0                     ,57.142857142857146,49.95682968388393 ,41.1                   ,D
IHS       ,Communication Services,Europe                     ,50.0        ,50.0        ,0.0                     ,62.5              ,50.0              ,41.9                   ,D
MGRC      ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,95.2542372881356        ,100.0             ,50.0              ,66.6                   ,B
WB        ,Communication Services,Asia / Pacific             ,50.0        ,50.0        ,40.0                    ,42.10526315789473 ,50.0              ,46.8                   ,D
SES       ,Energy                ,United States and Canada   ,50.0        ,50.0        ,75.60975609756098       ,50.0              ,49.9595301265044  ,55.1                   ,C
INSP      ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,31.538461538461533      ,64.70588235294117 ,50.225499756216486,48.5                   ,D
OII       ,Energy                ,United States and Canada   ,50.0        ,50.0        ,75.0                    ,0.0               ,50.02577319587629 ,47.5                   ,D
CNK       ,Communication Services,United States and Canada   ,50.0        ,50.0        ,51.42857142857143       ,60.0              ,49.92087894727604 ,51.8                   ,C
CRGY      ,Energy                ,United States and Canada   ,50.0        ,50.0        ,57.142857142857146      ,84.61538461538461 ,49.900153718145795,56.6                   ,C
CTRI      ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,61.53846153846153       ,14.285714285714285,50.08445596695139 ,47.0                   ,D
PHIN      ,Consumer Discretionary,United States and Canada   ,50.0        ,50.0        ,73.41772151898735       ,66.66666666666666 ,50.5922           ,57.2                   ,C
OLN       ,Materials             ,United States and Canada   ,50.0        ,50.0        ,60.869565217391305      ,6.666666666666667 ,49.97143567347953 ,45.7                   ,D
ABM       ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,69.0909090909091        ,37.5              ,49.9636642230606  ,51.9                   ,C
KWR       ,Materials             ,United States and Canada   ,50.0        ,50.0        ,90.85365853658537       ,100.0             ,50.0              ,65.7                   ,B
