ticker    ,sector                ,region                     ,upside_score       ,spread_score        ,coverage_score,rating_score,price_target_score,price_target_grade
WINE      ,Consumer Staples      ,Europe                     ,42.046508930642545 ,74.4258872651357    ,13.333334     ,87.5        ,53.5              ,C
SGRY      ,Health Care           ,United States and Canada   ,100.0              ,5.660377358490565   ,36.666668     ,85.5        ,60.8              ,C
PLAB      ,Information Technology,United States and Canada   ,57.37040254850854  ,100.0               ,3.3333335     ,100.0       ,65.7              ,B
ARCB      ,Industrials           ,United States and Canada   ,33.57874716240261  ,49.19933738266151   ,40.0          ,71.25       ,46.3              ,D
WS        ,Materials             ,United States and Canada   ,35.940533643978476 ,100.0               ,3.3333335     ,75.0        ,53.2              ,C
ODD       ,Consumer Staples      ,Africa / Middle East       ,100.0              ,0.0                 ,36.666668     ,79.49999    ,58.2              ,C
PRDO      ,Consumer Discretionary,United States and Canada   ,70.04188223700419  ,100.0               ,3.3333335     ,75.0        ,65.2              ,B
ALPM      ,Industrials           ,Europe                     ,71.94641449960599  ,100.0               ,3.3333335     ,100.0       ,70.8              ,B
SEDG      ,Information Technology,Africa / Middle East       ,31.20646154854354  ,20.377469772928336  ,76.666664     ,44.75       ,40.3              ,D
IMAX      ,Communication Services,United States and Canada   ,52.02689464778698  ,73.28346246326475   ,36.666668     ,91.0        ,62.1              ,C
NEOG      ,Health Care           ,United States and Canada   ,62.36276276276278  ,67.56756756756756   ,10.0          ,68.75       ,54.5              ,C
SLVM      ,Materials             ,United States and Canada   ,56.5459931603825   ,56.871201725151934  ,10.0          ,75.0        ,51.0              ,C
OSW       ,Consumer Discretionary,Latin America and Caribbean,68.71760198332207  ,84.78701825557809   ,13.333334     ,100.0       ,67.9              ,B
UFPT      ,Health Care           ,United States and Canada   ,62.753126226180136 ,68.90833717181022   ,6.666667      ,68.75       ,54.3              ,C
NUVB      ,Health Care           ,United States and Canada   ,100.0              ,0.0                 ,30.000002     ,90.0        ,59.0              ,C
LMAT      ,Health Care           ,United States and Canada   ,52.714147250229736 ,62.61470488274612   ,30.000002     ,72.75       ,54.7              ,C
DIA       ,Industrials           ,United States and Canada   ,52.74431057563588  ,100.0               ,3.3333335     ,100.0       ,64.1              ,C
IRDM      ,Communication Services,United States and Canada   ,86.35037348272644  ,0.0                 ,26.666668     ,77.75       ,51.1              ,C
CCS       ,Consumer Discretionary,United States and Canada   ,25.390976827970206 ,79.3662490788504    ,6.666667      ,58.25       ,41.7              ,D
UCTT      ,Information Technology,United States and Canada   ,11.11111111111111  ,100.0               ,13.333334     ,93.75       ,50.3              ,C
BLX       ,Utilities             ,United States and Canada   ,68.96494708994709  ,59.077380952380956  ,33.333336     ,77.5        ,61.1              ,C
BDGI      ,Industrials           ,United States and Canada   ,31.4692580369148   ,80.44248869331378   ,26.666668     ,78.25       ,52.1              ,C
USA       ,Materials             ,United States and Canada   ,37.96296296296296  ,61.11111111111111   ,13.333334     ,90.0        ,49.2              ,D
SFOR      ,Communication Services,Europe                     ,100.0              ,0.0                 ,23.333334     ,64.25       ,52.5              ,C
MAZE      ,Health Care           ,United States and Canada   ,53.94571171613113  ,36.227618346823654  ,30.000002     ,97.5        ,53.4              ,C
VECO      ,Information Technology,United States and Canada   ,35.11946887743066  ,75.73551713679102   ,13.333334     ,70.0        ,47.9              ,D
WERN      ,Industrials           ,United States and Canada   ,25.934754911821894 ,54.73747736873869   ,50.0          ,45.25       ,41.8              ,D
IOSP      ,Materials             ,United States and Canada   ,60.42699724517906  ,84.97370398196844   ,10.0          ,91.75       ,62.7              ,C
WLDN      ,Industrials           ,United States and Canada   ,42.65211541336523  ,100.0               ,6.666667      ,100.0       ,61.3              ,C
EFX       ,Energy                ,United States and Canada   ,43.69959578034113  ,80.03549245785271   ,23.333334     ,86.0        ,57.2              ,C
CMPR      ,Industrials           ,Europe                     ,42.75283560460386  ,91.22146977677453   ,6.666667      ,87.5        ,56.6              ,C
HLMN      ,Industrials           ,United States and Canada   ,58.59854829704078  ,49.748743718592955  ,26.666668     ,81.25       ,54.5              ,C
MCW       ,Consumer Discretionary,United States and Canada   ,59.17826006306808  ,4.00667779632723    ,50.0          ,76.5        ,47.0              ,D
ESTA      ,Health Care           ,Latin America and Caribbean,59.23896048322058  ,77.78106947118945   ,26.666668     ,89.0        ,63.3              ,C
ADUS      ,Health Care           ,United States and Canada   ,67.95187820721517  ,60.00186037858703   ,43.333332     ,85.74999    ,64.6              ,C
NTCT      ,Information Technology,United States and Canada   ,46.68343969890362  ,71.53902798232696   ,10.0          ,66.75       ,49.6              ,D
INOD      ,Industrials           ,United States and Canada   ,91.48882389051384  ,51.25121871953201   ,13.333334     ,93.75       ,66.3              ,B
RNW       ,Utilities             ,Europe                     ,78.77323420074349  ,81.22862453531596   ,13.333334     ,75.0        ,65.5              ,B
AUPH      ,Health Care           ,United States and Canada   ,46.926300037411146 ,46.12794612794613   ,20.0          ,78.5        ,47.7              ,D
JBLU      ,Industrials           ,United States and Canada   ,16.63362247005369  ,25.65055762081784   ,46.666668     ,32.75       ,28.1              ,F
STRA      ,Consumer Discretionary,United States and Canada   ,56.830182184090674 ,88.08388941849381   ,10.0          ,91.75       ,62.3              ,C
NWN       ,Utilities             ,United States and Canada   ,47.00636339980602  ,87.22588886523313   ,13.333334     ,90.0        ,58.9              ,C
NRIX      ,Health Care           ,United States and Canada   ,93.70177569552892  ,1.0931806350858997  ,56.666668     ,92.75       ,63.0              ,C
ANDE      ,Consumer Staples      ,United States and Canada   ,42.26447709593777  ,91.35695764909248   ,6.666667      ,100.0       ,59.0              ,C
DXPE      ,Industrials           ,United States and Canada   ,44.5932619726391   ,81.44263353235436   ,6.666667      ,100.0       ,57.3              ,C
ATRC      ,Health Care           ,United States and Canada   ,72.35535074244751  ,48.79672299027138   ,30.000002     ,89.0        ,61.3              ,C
SMPL      ,Consumer Staples      ,United States and Canada   ,73.52019960715613  ,23.554706163401818  ,33.333336     ,75.0        ,53.3              ,C
REAL      ,Consumer Discretionary,United States and Canada   ,39.42803563056728  ,69.86136226642556   ,26.666668     ,89.0        ,54.4              ,C
TALO      ,Energy                ,United States and Canada   ,54.91993751220463  ,20.913884007029882  ,36.666668     ,88.75001    ,49.5              ,D
RDW       ,Industrials           ,United States and Canada   ,36.08501755384761  ,0.0                 ,30.000002     ,82.50001    ,35.1              ,D
WPK       ,Materials             ,United States and Canada   ,41.85275921801535  ,91.1053452115813    ,10.0          ,66.75       ,52.8              ,C
AVAH      ,Health Care           ,United States and Canada   ,54.784285369968664 ,67.46203904555314   ,33.333336     ,72.75       ,57.3              ,C
HTO       ,Utilities             ,United States and Canada   ,51.24044021637755  ,86.94273456444694   ,13.333334     ,100.0       ,62.3              ,C
FMC       ,Materials             ,United States and Canada   ,75.72131740861383  ,0.0                 ,56.666668     ,63.75       ,50.6              ,C
FIGS      ,Consumer Discretionary,United States and Canada   ,13.49233716475097  ,18.103448275862068  ,23.333334     ,52.499996   ,24.4              ,F
SONO      ,Consumer Discretionary,United States and Canada   ,50.858745180511754 ,58.359621451104104  ,13.333334     ,62.5        ,47.6              ,D
PENN      ,Consumer Discretionary,United States and Canada   ,70.38799471269729  ,23.02309307207837   ,60.000004     ,67.75       ,55.9              ,C
SEM       ,Health Care           ,United States and Canada   ,55.32407407407407  ,54.42708333333333   ,16.666668     ,85.0        ,53.3              ,C
VCEL      ,Health Care           ,United States and Canada   ,85.62091503267975  ,54.54545454545454   ,20.0          ,93.75       ,66.4              ,B
RUS       ,Industrials           ,United States and Canada   ,39.36999094013522  ,85.36483378632657   ,23.333334     ,75.0        ,54.8              ,C
GTII      ,Health Care           ,United States and Canada   ,94.14972001178894  ,38.359858532272305  ,23.333334     ,95.00001    ,66.2              ,B
GLUE      ,Health Care           ,United States and Canada   ,80.61764843713387  ,70.47659215520878   ,16.666668     ,93.75       ,67.9              ,B
XPRO      ,Energy                ,United States and Canada   ,30.522996778394685 ,62.98581122763727   ,16.666668     ,55.0        ,40.8              ,D
IQ        ,Communication Services,Asia / Pacific             ,56.72966781214205  ,0.0                 ,63.333332     ,67.5        ,46.0              ,D
CMRE      ,Industrials           ,Europe                     ,11.770184110609645 ,100.0               ,3.3333335     ,50.0        ,39.8              ,D
CENT      ,Consumer Staples      ,United States and Canada   ,80.70628768303186  ,75.1937984496124    ,6.666667      ,79.99999    ,64.4              ,C
FRU       ,Energy                ,United States and Canada   ,39.137760857304016 ,55.58375634517766   ,40.0          ,70.75       ,49.7              ,D
PARR      ,Energy                ,United States and Canada   ,59.340626224271475 ,51.17982099267697   ,26.666668     ,72.0        ,53.3              ,C
MNR       ,Energy                ,United States and Canada   ,100.0              ,81.80163785259327   ,16.666668     ,92.75       ,77.3              ,B
JJSF      ,Consumer Staples      ,United States and Canada   ,48.09474768280124  ,58.8053553038105    ,6.666667      ,83.25       ,49.5              ,D
MD        ,Health Care           ,United States and Canada   ,37.43366880146385  ,77.12717291857273   ,20.0          ,64.25       ,49.2              ,D
AZTA      ,Health Care           ,United States and Canada   ,43.05555555555556  ,72.5                ,20.0          ,71.5        ,51.5              ,C
AI        ,Information Technology,United States and Canada   ,47.19410361281528  ,0.0                 ,40.0          ,39.25       ,32.4              ,F
