ticker    ,name                                                                                   ,industry                                             ,region                     ,market_cap   ,piotroski_f_score,long_term_trend_score,dilution_score    ,distress_risk_score,cash_runway_months ,net_income_growth_yoy,cash_flow_quality_score,fcf_yield          ,eps_cont_vs_total_eps,discontinued_ops_impact,rnd_intensity_ltm  ,high_rnd_intensity_flag,inventory_days     ,inventory_turnover_mv,goodwill_concentration,recent_acquisition_flag,tangible_book_value_ltm,tbv_yoy_growth     ,marketing_to_revenue,sga_vs_5y_avg      ,capex_yoy_growth   ,capex_vs_5y_avg   ,underinvestment_flag,acquisitions_ltm_total,serial_acquirer_flag,ma_intensity_score,total_investment_to_cfo,organic_vs_inorganic,investment_efficiency
CVCO      ,Cavco Industries Inc.                                                                  ,Household Durables                                   ,United States and Canada   ,4819.61      ,7                ,0.9993378492827228   ,56.4886280886462  ,100.0              ,2.3574875177475887 ,8.376631605626663    ,100                    ,3.734119565691     ,1.0                  ,0.0                    ,0.0                ,0                      ,56.89220895936499  ,6.415641204241157    ,11.229675732410186    ,0                      ,948.18                 ,2.408519462565343  ,0.0                 ,1.2333083270817704 ,23.0195177956372   ,1.4183673469387756,0                   ,0.0                   ,1                   ,0.0               ,0.1446630548426955     ,                    ,6.025942108137629
DECK      ,Deckers Outdoor Corporation                                                            ,Textiles Apparel and Luxury Goods                    ,United States and Canada   ,14559.91     ,4                ,0.0603706687310029   ,55.3662252388362  ,100.0              ,4.2359952383685675 ,27.190742008531252   ,100                    ,6.730192700366967  ,1.0                  ,0.0                    ,1.0807883576898434 ,0                      ,137.37230880100893 ,2.657012924844423    ,0.5673085891088105    ,0                      ,2436.38                ,-1.8902114910684085,0.0                 ,1.4937097077048256 ,-3.5698299015219335,1.2269938650306749,0                   ,0.0                   ,0                   ,0.0               ,0.0813286333039581     ,                    ,7.809422560429722
SKYW      ,SkyWest Inc.                                                                           ,Passenger Airlines                                   ,United States and Canada   ,4071.75      ,7                ,1.462477535686708    ,52.05106614495492 ,6.666666666666666  ,0.1592940930974348 ,840.4775771694816    ,75                     ,7.8354515871554    ,1.0                  ,0.0                    ,0.0                ,0                      ,21.23815782062595  ,17.186048012390295   ,0.0                   ,0                      ,2678.27                ,11.187821220700936 ,0.0                 ,0.0                ,3.777700502639648  ,0.9577067669172932,0                   ,0.0                   ,0                   ,0.0               ,0.6434351110912423     ,                    ,1.8730123605095943
OSIS      ,OSI Systems Inc.                                                                       ,Electronic Equipment Instruments and Components      ,United States and Canada   ,4579.61      ,3                ,1.1427968792778491   ,50.41546266508    ,100.0              ,0.9738508802254212 ,16.769410846664066   ,50                     ,2.810938049309876  ,1.0                  ,0.0                    ,4.3391987592514445 ,0                      ,142.25951138275587 ,2.565733541836442    ,40.745908917924645    ,0                      ,377.63                 ,-0.7281808622502628,0.0                 ,1.052672955974843  ,7.8280542986425345 ,1.4676409185803758,0                   ,1.33                  ,1                   ,0.0578472137650272,0.1612351043518335     ,17.413533834586467  ,5.599036918138042
CRS       ,Carpenter Technology Corporation                                                       ,Aerospace and Defense                                ,United States and Canada   ,15463.26     ,8                ,3.6242339203827223   ,49.57556671803176 ,100.0              ,1.1782039883144926 ,101.60857908847184   ,75                     ,2.0480804177126943 ,1.0                  ,0.0                    ,0.0                ,0                      ,143.27835592896696 ,2.5474887510640882   ,11.448574594540144    ,0                      ,1751.4                 ,6.1325899890922315 ,0.0                 ,1.1599264705882353 ,59.73084886128364  ,1.674502712477396 ,0                   ,0.0                   ,0                   ,0.0               ,0.3712527297994838     ,                    ,1.2153209109730847
DLB       ,Dolby Laboratories Inc.                                                                ,Software                                             ,United States and Canada   ,6003.48      ,4                ,-0.2289250477064731  ,50.104551111882465,100.0              ,7.877848030229339  ,-2.597204186082041   ,100                    ,7.259955892249161  ,1.0                  ,0.0                    ,19.404356881842368 ,1                      ,69.33928682945107  ,5.263971071663379    ,20.133361196071355    ,0                      ,1695.6                 ,0.0                ,0.0                 ,1.0802420415680083 ,21.12629123625458  ,1.627254509018036 ,0                   ,1.36                  ,1                   ,0.042134483356879 ,0.0798602287166454     ,26.727941176470587  ,0.145610071636834
CSW       ,CSW Industrials Inc.                                                                   ,Building Products                                    ,United States and Canada   ,4526.94      ,3                ,0.50577172451361     ,43.77093356421309 ,100.0              ,0.5833504475880981 ,34.43187407771766    ,75                     ,3.5624505736767    ,1.0                  ,0.0                    ,0.5278148465353436 ,0                      ,200.1541256650092  ,1.823594686281348    ,58.93521417259033     ,1                      ,-491.01                ,-209.05517057569296,0.0                 ,1.6268139484513755 ,-1.8105009052504528,1.6356382978723405,0                   ,1000.37               ,1                   ,43.76971643338744 ,5.715899511043669      ,0.0166538380799104  ,1.8437971952535055
AOS       ,A. O. Smith Corporation                                                                ,Building Products                                    ,United States and Canada   ,10188.03     ,4                ,0.1617029706011608   ,53.97091390369918 ,100.0              ,0.6750048352781896 ,2.3613193403298354   ,100                    ,5.3592303909588015 ,1.0                  ,0.0                    ,0.0                ,0                      ,74.67325422571281  ,4.887961610682245    ,0.0                   ,0                      ,785.1                  ,0.0                ,0.0                 ,1.0170045781556571 ,-34.44444444444444 ,0.8866498740554156,0                   ,0.0                   ,1                   ,0.0               ,0.1147859922178988     ,                    ,0.0476565576998818
HOLX      ,Hologic Inc.                                                                           ,Health Care Equipment and Supplies                   ,United States and Canada   ,16713.43     ,4                ,-0.0152192341433687  ,54.03263492400153 ,100.0              ,7.73639534118576   ,-28.347055098163395  ,100                    ,5.505153639917121  ,1.0                  ,0.0                    ,6.052920375563956  ,0                      ,154.34181863446815 ,2.3648807771563143   ,72.12108005309138     ,0                      ,818.2                  ,0.0                ,0.0                 ,0.7470526906728687 ,5.22273425499232   ,0.8178638687113263,0                   ,321.5                 ,1                   ,3.5663179846698245,0.4337338000189196     ,0.4261275272161741  ,0.1642105263157894
BC        ,Brunswick Corporation                                                                  ,Leisure Products                                     ,United States and Canada   ,5243.25      ,4                ,0.0812696771018507   ,51.43465561593825 ,100.0              ,0.6101694915254237 ,-205.53420445810917  ,75                     ,7.558289229008725  ,0.9903846153846152   ,-0.9615384615384616    ,3.1457447601998956 ,0                      ,107.97139383714584 ,3.3805250356453915   ,41.90452755905512     ,0                      ,89.6                   ,0.0                ,0.0                 ,1.0489371235127196 ,-0.9557945041816008,0.7727272727272727,0                   ,0.2                   ,1                   ,0.0037649184895147,0.2953211172389254     ,829.0               ,0.6310240963855421
YSN       ,secunet Security Networks Aktiengesellschaft                                           ,IT Services                                          ,Europe                     ,1785.49      ,8                ,0.4576184678023483   ,50.0              ,100.0              ,0.7883963551525289 ,-10.006215040397763  ,75                     ,2.4631893765856994 ,1.0                  ,0.0                    ,3.1879293136851996 ,0                      ,95.32879116341488  ,3.828853754940712    ,34.52307692307692     ,0                      ,66.13                  ,-3.8947827350675768,0.0                 ,1.2162948593598448 ,134.991974317817   ,0.6069868995633187,1                   ,10.31                 ,1                   ,2.556029353431178 ,0.4070095103909827     ,1.2415130940834143  ,-2.189406099518459
ANTO      ,Antofagasta plc                                                                        ,Metals and Mining                                    ,Europe                     ,51480.7      ,7                ,1.2914870483164196   ,50.0              ,75.0               ,5.957055331819136  ,-0.6825529876661477  ,50                     ,-1.1149809540274316,1.0                  ,0.0                    ,0.0                ,0                      ,68.185059930522    ,5.353078817733991    ,0.0                   ,0                      ,9725.3                 ,2.780537295766312  ,0.0                 ,0.9929031838010288 ,13.418185233890664 ,1.4204814418710663,0                   ,0.0                   ,0                   ,0.0               ,1.238987426097094      ,                    ,0.1356847642306969
CFR       ,Compagnie Financière Richemont SA                                                      ,Textiles Apparel and Luxury Goods                    ,Europe                     ,113230.45    ,4                ,0.0911686143968123   ,49.95601582427743 ,100.0              ,5.049199735452992  ,16.771616781032865   ,100                    ,4.137906367059391  ,0.9329268292682926   ,6.707317073170732      ,0.0                ,0                      ,470.65672042550034 ,0.7755121390172      ,3.6711023028641216    ,0                      ,24258.04               ,8.317403672997898  ,0.0                 ,1.0283958473900507 ,19.43952019531872  ,0.8337839473790403,0                   ,4.7                   ,1                   ,0.0096601596927164,0.210182796261392      ,264.02127659574467  ,0.711251719394773
KRKG      ,Krka d. d.                                                                             ,Pharmaceuticals                                      ,Europe                     ,8189.37      ,6                ,0.8648204239405586   ,51.489728944293766,100.0              ,2.8704875755392916 ,6.69936526255049     ,100                    ,5.000750973518109  ,1.0                  ,0.0                    ,9.568653723027609  ,0                      ,282.5977639626993  ,1.2915884219387423   ,1.8499015184269556    ,0                      ,2575.1                 ,17.39417838663354  ,0.0                 ,1.07836365031852   ,-22.22918843608499 ,0.93992673992674  ,0                   ,0.0                   ,0                   ,0.0               ,0.2072129624252279     ,                    ,-0.1118773946360153
MTRS      ,Munters Group AB (publ)                                                                ,Building Products                                    ,Europe                     ,3510.55      ,3                ,0.427594550231026    ,49.97261899449197 ,100.0              ,1.3282154955742542 ,-86.91153058903798   ,100                    ,3.056785973707824  ,5.5                  ,-450.0                 ,3.310450133607014  ,0                      ,68.14465580949775  ,5.356252748863803    ,112.16581840198286    ,0                      ,-430.34                ,0.0                ,0.0                 ,1.3376103982669556 ,-6.635690431247276 ,1.8022492970946575,0                   ,124.91                ,1                   ,5.829288781034161 ,1.1025581259833344     ,0.5147706348570971  ,0.9119206198178604
EPROB     ,Electrolux Professional AB (publ)                                                      ,Machinery                                            ,Europe                     ,2028.77      ,3                ,0.0376096536465097   ,49.99999304099602 ,100.0              ,0.9188631429491252 ,10.140534582529622   ,100                    ,5.284482716128492  ,1.0                  ,0.0                    ,0.0                ,0                      ,78.34698684437295  ,4.658762445134354    ,71.31974195269133     ,0                      ,53.01                  ,0.0                ,0.0                 ,1.1243199129488577 ,33.7087691069992   ,3.3315602836879434,0                   ,0.0                   ,0                   ,0.0               ,0.2366847052121902     ,                    ,1.4401936289818864
HPOLB     ,HEXPOL AB (publ)                                                                       ,Chemicals                                            ,Europe                     ,2819.11      ,4                ,-0.2893877707935307  ,50.0              ,100.0              ,0.8310863863412352 ,5.178170944430601    ,100                    ,8.930832780558402  ,1.0                  ,0.0                    ,0.0                ,0                      ,44.416591251885364 ,8.217649975210708    ,0.0                   ,0                      ,106.77                 ,0.0                ,0.0                 ,1.3098330241187384 ,-100.0             ,0.0               ,1                   ,105.03                ,1                   ,4.211374681229851 ,0.4171664614529133     ,0.0                 ,1.870634566800416
BRE       ,Brembo N.V.                                                                            ,Automobile Components                                ,Europe                     ,3843.97      ,5                ,-0.0047075268400837  ,51.35721534088904 ,100.0              ,2.035891859462297  ,-19.218434493407766  ,100                    ,3.9982101837423287 ,1.0                  ,0.0                    ,0.0                ,0                      ,125.61459256521138 ,2.9057133613717245   ,0.0                   ,0                      ,1846.25                ,-14.812183069022318,0.0                 ,0.9450329082682024 ,-7.465580288119369 ,1.3696543643819565,0                   ,429.57                ,0                   ,7.783249624942926 ,1.4574365776819764     ,1.0461857206043252  ,-0.648538542714801
NOKIA     ,Nokia Oyj                                                                              ,Communications Equipment                             ,Europe                     ,34324.57     ,3                ,0.2052259040292285   ,48.85741385224345 ,1.6666666666666665 ,3.5613979586739704 ,-42.18761811172424   ,100                    ,5.014192457472883  ,1.0                  ,0.0                    ,23.67640110520315  ,1                      ,73.23869545080957  ,4.98370428027559     ,28.47372933390301     ,0                      ,15944.55               ,0.0                ,0.0                 ,1.1427571203520792 ,45.59993455631225  ,1.0191796990262614,0                   ,2032.42               ,1                   ,4.601419851431114 ,1.1279551507578995     ,0.350291770401787   ,6.5521145457993555
