category                 ,feature                     ,count,mean                  ,median              ,std                   ,min                ,q25                  ,q75                  ,max               ,positive_pct        ,missing_pct
Leverage & Liquidity     ,inventory_change_yoy        ,5280 ,0.03683257732267992   ,-0.08900239835066626,4.573750960046976     ,-1.0               ,-0.1927560508758848  ,0.0                  ,234.875           ,21.268939393939394  ,17.731380492365222
Leverage & Liquidity     ,inventory_vs_5y_avg         ,5105 ,1.1257958763103404    ,1.1290839817055944  ,0.5745273189888755    ,0.0                ,0.935088424437299    ,1.3360697830335364   ,9.399151743638077 ,91.36141038197844   ,20.458086631349328
Leverage & Liquidity     ,working_capital_vs_5y_avg   ,6048 ,2.637502758037703     ,1.2064906027626616  ,134.29070209398873    ,-1890.0            ,0.7564924923435172   ,1.6943567471061178   ,10239.5           ,87.61574074074075   ,5.765035836709255
Leverage & Liquidity     ,retained_earnings_vs_5y     ,5606 ,1.1100997505996488    ,1.1813424320592907  ,6.110788405364668     ,-341.75            ,0.8421843463351922   ,1.4515251196802226   ,127.5137741046832 ,84.74848376739207   ,12.651916484886257
Leverage & Liquidity     ,balance_sheet_strength      ,6418 ,58.88516671860393     ,75.0                ,34.18773707560315     ,0.0                ,25.0                 ,100.0                ,100.0             ,87.05204113430976   ,0.0
Leverage & Liquidity     ,debt_maturity_risk          ,6382 ,7.593523293613695     ,1.9936522150631084  ,358.04648321790245    ,-1006.1052631578948,0.43589003653633046  ,4.019288025878932    ,28446.5           ,88.42055781886556   ,0.5609224057338735
Leverage & Liquidity     ,intangibles_growth_flag     ,6418 ,0.09224057338734809   ,0.0                 ,0.28938779952253774   ,0.0                ,0.0                  ,0.0                  ,1.0               ,9.22405733873481    ,0.0
Leverage & Liquidity     ,asset_quality_score         ,6418 ,55.63469572554922     ,55.768992811710156  ,20.969290765820165    ,0.0                ,47.00752034474165    ,65.37031323989896    ,100.0             ,98.69118105328762   ,0.0
Leverage & Liquidity     ,debt_deleveraging           ,6418 ,0.17622312246805857   ,0.0                 ,0.38103957283731305   ,0.0                ,0.0                  ,0.0                  ,1.0               ,17.62231224680586   ,0.0
Leverage & Liquidity     ,debt_to_equity_trend        ,6405 ,0.02027237768329824   ,-9.51203272139e-05  ,0.9442211790431597    ,-33.554279464041564,-0.0522875816993464  ,0.0619923044035912   ,29.813475177304966,48.63387978142077   ,0.20255531318167652
Analyst Sentiment        ,analyst_bullish_pct         ,6336 ,66.99926205470112     ,72.72727272727272   ,30.796508295534675    ,0.0                ,47.801383399209485   ,100.0                ,100.0             ,93.65530303030303   ,1.2776565908382673
Analyst Sentiment        ,analyst_bearish_pct         ,6336 ,6.513572170452484     ,0.0                 ,14.675237391895582    ,0.0                ,0.0                  ,7.142857142857143    ,100.0             ,32.733585858585855  ,1.2776565908382673
Analyst Sentiment        ,upside_potential            ,6417 ,20.901897466031794    ,14.2975893599335    ,61.8718013635833      ,-100.0             ,2.2465437788018434   ,31.28698224852071    ,4037.931034482759 ,79.11796789777155   ,0.01558117793705204
Analyst Sentiment        ,price_target_spread_pct     ,6416 ,39.69604163646459     ,34.87043189368771   ,38.32316027714098     ,0.0                ,16.666666666666664   ,53.57142857142857    ,850.0             ,87.56234413965088   ,0.03116235587410408
Analyst Sentiment        ,price_target_revision_1m    ,6379 ,0.02197958805305797   ,0.0                 ,0.1017826473526607    ,-0.7428571428571428,-0.0007816374088902  ,0.0249477050802372   ,2.0714285714285716,44.09782097507446   ,0.6076659395450296
Analyst Sentiment        ,price_target_revision_3m    ,6309 ,0.06121361954930921   ,0.0132765531062124  ,0.2166433062741928    ,-0.7428571428571428,-0.0177667099150378  ,0.0947712418300653   ,4.215716657443276 ,56.2212711998732    ,1.6983483951386724
