"Date"   ;"D0";"D1"    ;"Value"
"2023-06";"M0";"BRL100";"18.53437"
"2023-06";"M0";"MXN100";"5.21931"
"2023-06";"M0";"ZAR1"  ;"0.0481"
"2023-06";"M0";"JPY100";"0.63779"
"2023-06";"M0";"AUD1"  ;"0.60452"
"2023-06";"M0";"CNY100";"12.57606"
"2023-06";"M0";"HKD100";"11.50173"
"2023-06";"M0";"KRW100";"0.06948"
"2023-06";"M0";"MYR100";"19.44907"
"2023-06";"M0";"NZD1"  ;"0.55226"
"2023-06";"M0";"SGD1"  ;"0.66902"
"2023-06";"M0";"THB100";"2.57994"
"2023-06";"M0";"XDR1"  ;"1.20113"
"2023-06";"M0";"USD3M" ;"0.892"
"2023-06";"M0";"USD6M" ;"0.8835"
"2023-06";"M1";"EUR1"  ;"0.97665"
"2023-06";"M1";"GBP1"  ;"1.13667"
"2023-06";"M1";"DKK100";"13.11496"
"2023-06";"M1";"NOK100";"8.36249"
"2023-06";"M1";"CZK100";"4.11425"
"2023-06";"M1";"HUF100";"0.26313"
"2023-06";"M1";"PLN100";"21.94846"
"2023-06";"M1";"RUB1"  ;"0.01026"
"2023-06";"M1";"SEK100";"8.26841"
"2023-06";"M1";"TRY100";"3.45623"
"2023-06";"M1";"USD1"  ;"0.90105"
"2023-06";"M1";"CAD1"  ;"0.67965"
"2023-06";"M1";"ARS1"  ;"0.00352"
"2023-06";"M1";"BRL100";"18.56189"
"2023-06";"M1";"MXN100";"5.26693"
"2023-06";"M1";"ZAR1"  ;"0.0476"
"2023-06";"M1";"JPY100";"0.6229"
"2023-06";"M1";"AUD1"  ;"0.59636"
"2023-06";"M1";"CNY100";"12.39988"
"2023-06";"M1";"HKD100";"11.49944"
"2023-06";"M1";"KRW100";"0.06837"
"2023-06";"M1";"MYR100";"19.31594"
"2023-06";"M1";"NZD1"  ;"0.54779"
"2023-06";"M1";"SGD1"  ;"0.664"
"2023-06";"M1";"THB100";"2.53788"
"2023-06";"M1";"XDR1"  ;"1.1919"
"2023-07";"M0";"EUR1"  ;"0.9661"
"2023-07";"M0";"GBP1"  ;"1.12533"
"2023-07";"M0";"DKK100";"12.96625"
"2023-07";"M0";"NOK100";"8.50804"
"2023-07";"M0";"CZK100";"4.04406"
"2023-07";"M0";"HUF100";"0.25497"
"2023-07";"M0";"PLN100";"21.74485"
"2023-07";"M0";"RUB1"  ;"0.00966"
"2023-07";"M0";"SEK100";"8.30282"
"2023-07";"M0";"TRY100";"3.29707"
"2023-07";"M0";"USD1"  ;"0.87398"
"2023-07";"M0";"CAD1"  ;"0.66112"
"2023-07";"M0";"ARS1"  ;"0.00329"
"2023-07";"M0";"BRL100";"18.18351"
"2023-07";"M0";"MXN100";"5.16188"
"2023-07";"M0";"ZAR1"  ;"0.04803"
"2023-07";"M0";"JPY100";"0.61949"
"2023-07";"M0";"AUD1"  ;"0.58847"
"2023-07";"M0";"CNY100";"12.15522"
"2023-07";"M0";"HKD100";"11.18089"
"2023-07";"M0";"KRW100";"0.0681"
"2023-07";"M0";"MYR100";"19.03768"
"2023-07";"M0";"NZD1"  ;"0.54412"
"2023-07";"M0";"SGD1"  ;"0.65485"
"2023-07";"M0";"THB100";"2.52524"
"2023-07";"M0";"XDR1"  ;"1.17381"
"2023-07";"M0";"USD3M" ;"0.8654"
"2023-07";"M0";"USD6M" ;"0.8564"
"2023-07";"M1";"EUR1"  ;"0.96064"
"2023-07";"M1";"GBP1"  ;"1.11881"
"2023-07";"M1";"DKK100";"12.89067"
"2023-07";"M1";"NOK100";"8.56499"
"2023-07";"M1";"CZK100";"4.01798"
"2023-07";"M1";"HUF100";"0.2494"
"2023-07";"M1";"PLN100";"21.76478"
"2023-07";"M1";"RUB1"  ;"0.00951"
"2023-07";"M1";"SEK100";"8.28646"
"2023-07";"M1";"TRY100";"3.22896"
"2023-07";"M1";"USD1"  ;"0.8707"
"2023-07";"M1";"CAD1"  ;"0.65793"
"2023-07";"M1";"ARS1"  ;"0.00318"
"2023-07";"M1";"BRL100";"18.40609"
"2023-07";"M1";"MXN100";"5.19691"
"2023-07";"M1";"ZAR1"  ;"0.04925"
"2023-07";"M1";"JPY100";"0.61125"
"2023-07";"M1";"AUD1"  ;"0.58276"
"2023-07";"M1";"CNY100";"12.18393"
"2023-07";"M1";"HKD100";"11.16025"
"2023-07";"M1";"KRW100";"0.06835"
"2023-07";"M1";"MYR100";"19.34459"
"2023-07";"M1";"NZD1"  ;"0.53914"
"2023-07";"M1";"SGD1"  ;"0.65451"
"2023-07";"M1";"THB100";"2.54271"
"2023-07";"M1";"XDR1"  ;"1.1672"
"2023-08";"M0";"EUR1"  ;"0.95835"
"2023-08";"M0";"GBP1"  ;"1.11603"
"2023-08";"M0";"DKK100";"12.86015"
"2023-08";"M0";"NOK100";"8.38882"
"2023-08";"M0";"CZK100";"3.97315"
"2023-08";"M0";"HUF100";"0.24872"
"2023-08";"M0";"PLN100";"21.47783"
"2023-08";"M0";"RUB1"  ;"0.00919"
"2023-08";"M0";"SEK100";"8.1092"
"2023-08";"M0";"TRY100";"3.25731"
"2023-08";"M0";"USD1"  ;"0.87859"
"2023-08";"M0";"CAD1"  ;"0.65156"
"2023-08";"M0";"ARS1"  ;"0.00276"
"2023-08";"M0";"BRL100";"17.91147"
"2023-08";"M0";"MXN100";"5.16954"
"2023-08";"M0";"ZAR1"  ;"0.04676"
"2023-08";"M0";"JPY100";"0.60668"
"2023-08";"M0";"AUD1"  ;"0.56924"
"2023-08";"M0";"CNY100";"12.10677"
"2023-08";"M0";"HKD100";"11.22558"
"2023-08";"M0";"KRW100";"0.06638"
"2023-08";"M0";"MYR100";"19.03935"
"2023-08";"M0";"NZD1"  ;"0.52617"
"2023-08";"M0";"SGD1"  ;"0.65007"
"2023-08";"M0";"THB100";"2.50709"
"2023-08";"M0";"XDR1"  ;"1.17098"
"2023-08";"M0";"USD3M" ;"0.8698"
"2023-08";"M0";"USD6M" ;"0.8606"
"2023-08";"M1";"EUR1"  ;"0.95822"
"2023-08";"M1";"GBP1"  ;"1.11835"
"2023-08";"M1";"DKK100";"12.85839"
"2023-08";"M1";"NOK100";"8.26367"
"2023-08";"M1";"CZK100";"3.97545"
"2023-08";"M1";"HUF100";"0.25214"
"2023-08";"M1";"PLN100";"21.44213"
"2023-08";"M1";"RUB1"  ;"0.00913"
"2023-08";"M1";"SEK100";"8.06756"
"2023-08";"M1";"TRY100";"3.29675"
"2023-08";"M1";"USD1"  ;"0.8808"
"2023-08";"M1";"CAD1"  ;"0.65044"
"2023-08";"M1";"ARS1"  ;"0.00252"
"2023-08";"M1";"BRL100";"18.0178"
"2023-08";"M1";"MXN100";"5.26143"
"2023-08";"M1";"ZAR1"  ;"0.0471"
"2023-08";"M1";"JPY100";"0.60362"
"2023-08";"M1";"AUD1"  ;"0.57014"
"2023-08";"M1";"CNY100";"12.08264"
"2023-08";"M1";"HKD100";"11.22782"
"2023-08";"M1";"KRW100";"0.0666"
"2023-08";"M1";"MYR100";"18.98767"
"2023-08";"M1";"NZD1"  ;"0.52425"
"2023-08";"M1";"SGD1"  ;"0.65162"
"2023-08";"M1";"THB100";"2.51873"
"2023-08";"M1";"XDR1"  ;"1.1747"
"2023-09";"M0";"EUR1"  ;"0.95969"
"2023-09";"M0";"GBP1"  ;"1.11365"
"2023-09";"M0";"DKK100";"12.87107"
"2023-09";"M0";"NOK100";"8.3766"
"2023-09";"M0";"CZK100";"3.93741"
"2023-09";"M0";"HUF100";"0.24833"
"2023-09";"M0";"PLN100";"20.87711"
"2023-09";"M0";"RUB1"  ;"0.00929"
"2023-09";"M0";"SEK100";"8.10249"
"2023-09";"M0";"TRY100";"3.32477"
"2023-09";"M0";"USD1"  ;"0.89823"
"2023-09";"M0";"CAD1"  ;"0.66347"
"2023-09";"M0";"ARS1"  ;"0.00257"
"2023-09";"M0";"BRL100";"18.17607"
"2023-09";"M0";"MXN100";"5.1918"
"2023-09";"M0";"ZAR1"  ;"0.04734"
"2023-09";"M0";"JPY100";"0.60817"
"2023-09";"M0";"AUD1"  ;"0.57701"
"2023-09";"M0";"CNY100";"12.30869"
"2023-09";"M0";"HKD100";"11.47406"
"2023-09";"M0";"KRW100";"0.06735"
"2023-09";"M0";"MYR100";"19.18531"
"2023-09";"M0";"NZD1"  ;"0.5326"
"2023-09";"M0";"SGD1"  ;"0.65892"
"2023-09";"M0";"THB100";"2.50546"
"2023-09";"M0";"XDR1"  ;"1.18616"
"2023-09";"M0";"USD3M" ;"0.8895"
"2023-09";"M0";"USD6M" ;"0.8803"
"2023-09";"M1";"EUR1"  ;"0.96523"
"2023-09";"M1";"GBP1"  ;"1.11305"
"2023-09";"M1";"DKK100";"12.94461"
"2023-09";"M1";"NOK100";"8.57473"
"2023-09";"M1";"CZK100";"3.95911"
"2023-09";"M1";"HUF100";"0.24669"
"2023-09";"M1";"PLN100";"20.82341"
"2023-09";"M1";"RUB1"  ;"0.00935"
"2023-09";"M1";"SEK100";"8.39873"
"2023-09";"M1";"TRY100";"3.31717"
"2023-09";"M1";"USD1"  ;"0.90965"
"2023-09";"M1";"CAD1"  ;"0.67634"
"2023-09";"M1";"ARS1"  ;"0.0026"
"2023-09";"M1";"BRL100";"18.07192"
"2023-09";"M1";"MXN100";"5.21708"
"2023-09";"M1";"ZAR1"  ;"0.04842"
"2023-09";"M1";"JPY100";"0.6103"
"2023-09";"M1";"AUD1"  ;"0.58964"
"2023-09";"M1";"CNY100";"12.46386"
"2023-09";"M1";"HKD100";"11.61839"
"2023-09";"M1";"KRW100";"0.06747"
"2023-09";"M1";"MYR100";"19.39387"
"2023-09";"M1";"NZD1"  ;"0.54852"
"2023-09";"M1";"SGD1"  ;"0.66773"
"2023-09";"M1";"THB100";"2.49486"
"2023-09";"M1";"XDR1"  ;"1.2016"
"2023-10";"M0";"EUR1"  ;"0.95518"
"2023-10";"M0";"GBP1"  ;"1.10018"
"2023-10";"M0";"DKK100";"12.80336"
"2023-10";"M0";"NOK100";"8.22272"
"2023-10";"M0";"CZK100";"3.88537"
"2023-10";"M0";"HUF100";"0.24786"
"2023-10";"M0";"PLN100";"21.16628"
"2023-10";"M0";"RUB1"  ;"0.00934"
"2023-10";"M0";"SEK100";"8.20288"
"2023-10";"M0";"TRY100";"3.24237"
"2023-10";"M0";"USD1"  ;"0.90385"
"2023-10";"M0";"CAD1"  ;"0.65986"
"2023-10";"M0";"ARS1"  ;"0.00258"
"2023-10";"M0";"BRL100";"17.8534"
"2023-10";"M0";"MXN100";"5.00761"
"2023-10";"M0";"ZAR1"  ;"0.04743"
"2023-10";"M0";"JPY100";"0.60428"
"2023-10";"M0";"AUD1"  ;"0.57427"
"2023-10";"M0";"CNY100";"12.36889"
"2023-10";"M0";"HKD100";"11.55126"
"2023-10";"M0";"KRW100";"0.06687"
"2023-10";"M0";"MYR100";"19.03957"
"2023-10";"M0";"NZD1"  ;"0.53332"
"2023-10";"M0";"SGD1"  ;"0.66025"
"2023-10";"M0";"THB100";"2.47618"
"2023-10";"M0";"XDR1"  ;"1.1857"
"2023-10";"M0";"USD3M" ;"0.8945"
"2023-10";"M0";"USD6M" ;"0.8855"
"2023-10";"M1";"EUR1"  ;"0.9617"
"2023-10";"M1";"GBP1"  ;"1.09951"
"2023-10";"M1";"DKK100";"12.88447"
"2023-10";"M1";"NOK100";"8.10413"
"2023-10";"M1";"CZK100";"3.91836"
"2023-10";"M1";"HUF100";"0.25145"
"2023-10";"M1";"PLN100";"21.62208"
"2023-10";"M1";"RUB1"  ;"0.00981"
"2023-10";"M1";"SEK100";"8.12823"
"2023-10";"M1";"TRY100";"3.18818"
"2023-10";"M1";"USD1"  ;"0.9019"
"2023-10";"M1";"CAD1"  ;"0.65279"
"2023-10";"M1";"ARS1"  ;"0.00258"
"2023-10";"M1";"BRL100";"17.88455"
"2023-10";"M1";"MXN100";"5.00727"
"2023-10";"M1";"ZAR1"  ;"0.04806"
"2023-10";"M1";"JPY100";"0.59857"
"2023-10";"M1";"AUD1"  ;"0.57451"
"2023-10";"M1";"CNY100";"12.32794"
"2023-10";"M1";"HKD100";"11.52676"
"2023-10";"M1";"KRW100";"0.06675"
"2023-10";"M1";"MYR100";"18.93435"
"2023-10";"M1";"NZD1"  ;"0.5277"
"2023-10";"M1";"SGD1"  ;"0.66068"
"2023-10";"M1";"THB100";"2.50911"
"2023-10";"M1";"XDR1"  ;"1.1925"
"2023-11";"M0";"EUR1"  ;"0.96324"
"2023-11";"M0";"GBP1"  ;"1.10675"
"2023-11";"M0";"DKK100";"12.91541"
"2023-11";"M0";"NOK100";"8.16249"
"2023-11";"M0";"CZK100";"3.93438"
"2023-11";"M0";"HUF100";"0.25408"
"2023-11";"M0";"PLN100";"21.88145"
"2023-11";"M0";"RUB1"  ;"0.00987"
"2023-11";"M0";"SEK100";"8.33915"
"2023-11";"M0";"TRY100";"3.11173"
"2023-11";"M0";"USD1"  ;"0.8918"
"2023-11";"M0";"CAD1"  ;"0.64981"
"2023-11";"M0";"ARS1"  ;"0.00253"
"2023-11";"M0";"BRL100";"18.17612"
"2023-11";"M0";"MXN100";"5.12372"
"2023-11";"M0";"ZAR1"  ;"0.04808"
"2023-11";"M0";"JPY100";"0.59514"
"2023-11";"M0";"AUD1"  ;"0.57891"
"2023-11";"M0";"CNY100";"12.33963"
"2023-11";"M0";"HKD100";"11.42279"
"2023-11";"M0";"KRW100";"0.06819"
"2023-11";"M0";"MYR100";"19.01988"
"2023-11";"M0";"NZD1"  ;"0.53409"
"2023-11";"M0";"SGD1"  ;"0.66104"
"2023-11";"M0";"THB100";"2.51409"
"2023-11";"M0";"XDR1"  ;"1.17952"
"2023-11";"M0";"USD3M" ;"0.8828"
"2023-11";"M0";"USD6M" ;"0.8742"
"2023-11";"M1";"EUR1"  ;"0.95577"
"2023-11";"M1";"GBP1"  ;"1.10682"
"2023-11";"M1";"DKK100";"12.82104"
"2023-11";"M1";"NOK100";"8.1725"
"2023-11";"M1";"CZK100";"3.92861"
"2023-11";"M1";"HUF100";"0.25181"
"2023-11";"M1";"PLN100";"21.97839"
"2023-11";"M1";"RUB1"  ;"0.00988"
"2023-11";"M1";"SEK100";"8.37634"
"2023-11";"M1";"TRY100";"3.03157"
"2023-11";"M1";"USD1"  ;"0.87485"
"2023-11";"M1";"CAD1"  ;"0.64299"
"2023-11";"M1";"ARS1"  ;"0.00243"
"2023-11";"M1";"BRL100";"17.8377"
"2023-11";"M1";"MXN100";"5.01019"
"2023-11";"M1";"ZAR1"  ;"0.0464"
"2023-11";"M1";"JPY100";"0.5934"
"2023-11";"M1";"AUD1"  ;"0.57854"
"2023-11";"M1";"CNY100";"12.26362"
"2023-11";"M1";"HKD100";"11.20253"
"2023-11";"M1";"KRW100";"0.06781"
"2023-11";"M1";"MYR100";"18.76595"
"2023-11";"M1";"NZD1"  ;"0.53838"
"2023-11";"M1";"SGD1"  ;"0.65497"
"2023-11";"M1";"THB100";"2.48692"
"2023-11";"M1";"XDR1"  ;"1.1674"
"2023-12";"M0";"EUR1"  ;"0.94415"
"2023-12";"M0";"GBP1"  ;"1.09558"
"2023-12";"M0";"DKK100";"12.66354"
"2023-12";"M0";"NOK100";"8.1897"
"2023-12";"M0";"CZK100";"3.85846"
"2023-12";"M0";"HUF100";"0.24733"
"2023-12";"M0";"PLN100";"21.79434"
"2023-12";"M0";"RUB1"  ;"0.00952"
"2023-12";"M0";"SEK100";"8.42523"
"2023-12";"M0";"TRY100";"2.97656"
"2023-12";"M0";"USD1"  ;"0.86603"
"2023-12";"M0";"CAD1"  ;"0.64442"
"2023-12";"M0";"ARS1"  ;"0.0017"
"2023-12";"M0";"BRL100";"17.66104"
"2023-12";"M0";"MXN100";"5.03243"
"2023-12";"M0";"ZAR1"  ;"0.04646"
"2023-12";"M0";"JPY100";"0.60067"
"2023-12";"M0";"AUD1"  ;"0.57869"
"2023-12";"M0";"CNY100";"12.12405"
"2023-12";"M0";"HKD100";"11.08977"
"2023-12";"M0";"KRW100";"0.06636"
"2023-12";"M0";"MYR100";"18.57613"
"2023-12";"M0";"NZD1"  ;"0.53796"
"2023-12";"M0";"SGD1"  ;"0.64977"
"2023-12";"M0";"THB100";"2.47366"
"2023-12";"M0";"XDR1"  ;"1.1544"
"2023-12";"M0";"USD3M" ;"0.8567"
"2023-12";"M0";"USD6M" ;"0.8485"
"2023-12";"M1";"EUR1"  ;"0.92809"
"2023-12";"M1";"GBP1"  ;"1.0672"
"2023-12";"M1";"DKK100";"12.45081"
"2023-12";"M1";"NOK100";"8.25529"
"2023-12";"M1";"CZK100";"3.75381"
"2023-12";"M1";"HUF100";"0.24245"
"2023-12";"M1";"PLN100";"21.34545"
"2023-12";"M1";"RUB1"  ;"0.00936"
"2023-12";"M1";"SEK100";"8.3632"
"2023-12";"M1";"TRY100";"2.8428"
"2023-12";"M1";"USD1"  ;"0.84005"
"2023-12";"M1";"CAD1"  ;"0.6339"
"2023-12";"M1";"ARS1"  ;"0.00104"
"2023-12";"M1";"BRL100";"17.30064"
"2023-12";"M1";"MXN100";"4.9559"
"2023-12";"M1";"ZAR1"  ;"0.04536"
"2023-12";"M1";"JPY100";"0.59208"
"2023-12";"M1";"AUD1"  ;"0.57165"
"2023-12";"M1";"CNY100";"11.81438"
"2023-12";"M1";"HKD100";"10.75443"
"2023-12";"M1";"KRW100";"0.06506"
"2023-12";"M1";"MYR100";"18.28302"
"2023-12";"M1";"NZD1"  ;"0.53024"
"2023-12";"M1";"SGD1"  ;"0.63602"
"2023-12";"M1";"THB100";"2.44435"
"2023-12";"M1";"XDR1"  ;"1.1246"
"2024-01";"M0";"EUR1"  ;"0.93645"
"2024-01";"M0";"GBP1"  ;"1.0911"
"2024-01";"M0";"DKK100";"12.55771"
"2024-01";"M0";"NOK100";"8.2532"
"2024-01";"M0";"CZK100";"3.7888"
"2024-01";"M0";"HUF100";"0.24508"
"2024-01";"M0";"PLN100";"21.44783"
"2024-01";"M0";"RUB1"  ;"0.00963"
"2024-01";"M0";"SEK100";"8.29486"
"2024-01";"M0";"TRY100";"2.85205"
"2024-01";"M0";"USD1"  ;"0.85893"
"2024-01";"M0";"CAD1"  ;"0.64004"
"2024-01";"M0";"ARS1"  ;"0.00105"
"2024-01";"M0";"BRL100";"17.47957"
"2024-01";"M0";"MXN100";"5.02927"
"2024-01";"M0";"ZAR1"  ;"0.04566"
"2024-01";"M0";"JPY100";"0.58702"
"2024-01";"M0";"AUD1"  ;"0.57019"
"2024-01";"M0";"CNY100";"11.97519"
"2024-01";"M0";"HKD100";"10.98783"
"2024-01";"M0";"KRW100";"0.06473"
"2024-01";"M0";"MYR100";"18.30878"
"2024-01";"M0";"NZD1"  ;"0.53002"
"2024-01";"M0";"SGD1"  ;"0.64281"
"2024-01";"M0";"THB100";"2.43661"
"2024-01";"M0";"XDR1"  ;"1.14366"
"2024-01";"M0";"USD3M" ;"0.8494"
"2024-01";"M0";"USD6M" ;"0.8417"
"2024-01";"M1";"EUR1"  ;"0.93392"
"2024-01";"M1";"GBP1"  ;"1.09329"
"2024-01";"M1";"DKK100";"12.52686"
"2024-01";"M1";"NOK100";"8.23519"
"2024-01";"M1";"CZK100";"3.76962"
"2024-01";"M1";"HUF100";"0.24259"
"2024-01";"M1";"PLN100";"21.50154"
"2024-01";"M1";"RUB1"  ;"0.00962"
"2024-01";"M1";"SEK100";"8.28803"
"2024-01";"M1";"TRY100";"2.84237"
"2024-01";"M1";"USD1"  ;"0.8629"
"2024-01";"M1";"CAD1"  ;"0.6429"
"2024-01";"M1";"ARS1"  ;"0.00104"
"2024-01";"M1";"BRL100";"17.4281"
"2024-01";"M1";"MXN100";"5.03689"
"2024-01";"M1";"ZAR1"  ;"0.0461"
"2024-01";"M1";"JPY100";"0.58395"
"2024-01";"M1";"AUD1"  ;"0.56805"
"2024-01";"M1";"CNY100";"12.02363"
"2024-01";"M1";"HKD100";"11.03537"
"2024-01";"M1";"KRW100";"0.06464"
"2024-01";"M1";"MYR100";"18.23234"
"2024-01";"M1";"NZD1"  ;"0.5287"
"2024-01";"M1";"SGD1"  ;"0.64396"
"2024-01";"M1";"THB100";"2.43235"
"2024-01";"M1";"XDR1"  ;"1.1383"
"2024-02";"M0";"EUR1"  ;"0.946"
"2024-02";"M0";"GBP1"  ;"1.10711"
"2024-02";"M0";"DKK100";"12.68899"
"2024-02";"M0";"NOK100";"8.30688"
"2024-02";"M0";"CZK100";"3.74971"
"2024-02";"M0";"HUF100";"0.24375"
"2024-02";"M0";"PLN100";"21.86062"
"2024-02";"M0";"RUB1"  ;"0.00955"
"2024-02";"M0";"SEK100";"8.40986"
"2024-02";"M0";"TRY100";"2.84515"
"2024-02";"M0";"USD1"  ;"0.87667"
"2024-02";"M0";"CAD1"  ;"0.64976"
"2024-02";"M0";"ARS1"  ;"0.00105"
"2024-02";"M0";"BRL100";"17.66882"
"2024-02";"M0";"MXN100";"5.12924"
"2024-02";"M0";"ZAR1"  ;"0.04611"
"2024-02";"M0";"JPY100";"0.58649"
"2024-02";"M0";"AUD1"  ;"0.57223"
"2024-02";"M0";"CNY100";"12.18672"
"2024-02";"M0";"HKD100";"11.20811"
"2024-02";"M0";"KRW100";"0.06584"
"2024-02";"M0";"MYR100";"18.38726"
"2024-02";"M0";"NZD1"  ;"0.53695"
"2024-02";"M0";"SGD1"  ;"0.65197"
"2024-02";"M0";"THB100";"2.44528"
"2024-02";"M0";"XDR1"  ;"1.16334"
"2024-02";"M0";"USD3M" ;"0.8681"
"2024-02";"M0";"USD6M" ;"0.8598"
"2024-02";"M1";"EUR1"  ;"0.95274"
"2024-02";"M1";"GBP1"  ;"1.1122"
"2024-02";"M1";"DKK100";"12.78138"
"2024-02";"M1";"NOK100";"8.28584"
"2024-02";"M1";"CZK100";"3.76187"
"2024-02";"M1";"HUF100";"0.24183"
"2024-02";"M1";"PLN100";"22.05672"
"2024-02";"M1";"RUB1"  ;"0.00967"
"2024-02";"M1";"SEK100";"8.5018"
"2024-02";"M1";"TRY100";"2.81221"
"2024-02";"M1";"USD1"  ;"0.8781"
"2024-02";"M1";"CAD1"  ;"0.64637"
"2024-02";"M1";"ARS1"  ;"0.00104"
"2024-02";"M1";"BRL100";"17.66516"
"2024-02";"M1";"MXN100";"5.14179"
"2024-02";"M1";"ZAR1"  ;"0.0457"
"2024-02";"M1";"JPY100";"0.58636"
"2024-02";"M1";"AUD1"  ;"0.57103"
"2024-02";"M1";"CNY100";"12.20482"
"2024-02";"M1";"HKD100";"11.21843"
"2024-02";"M1";"KRW100";"0.06591"
"2024-02";"M1";"MYR100";"18.51321"
"2024-02";"M1";"NZD1"  ;"0.53468"
"2024-02";"M1";"SGD1"  ;"0.65315"
"2024-02";"M1";"THB100";"2.4478"
"2024-02";"M1";"XDR1"  ;"1.1669"
"2024-03";"M0";"EUR1"  ;"0.96527"
"2024-03";"M0";"GBP1"  ;"1.12857"
"2024-03";"M0";"DKK100";"12.94548"
"2024-03";"M0";"NOK100";"8.38177"
"2024-03";"M0";"CZK100";"3.81642"
"2024-03";"M0";"HUF100";"0.24429"
"2024-03";"M0";"PLN100";"22.40791"
"2024-03";"M0";"RUB1"  ;"0.00968"
"2024-03";"M0";"SEK100";"8.54012"
"2024-03";"M0";"TRY100";"2.77122"
"2024-03";"M0";"USD1"  ;"0.8879"
"2024-03";"M0";"CAD1"  ;"0.65566"
"2024-03";"M0";"ARS1"  ;"0.00105"
"2024-03";"M0";"BRL100";"17.8384"
"2024-03";"M0";"MXN100";"5.28545"
"2024-03";"M0";"ZAR1"  ;"0.04708"
"2024-03";"M0";"JPY100";"0.59308"
"2024-03";"M0";"AUD1"  ;"0.58202"
"2024-03";"M0";"CNY100";"12.32845"
"2024-03";"M0";"HKD100";"11.3506"
"2024-03";"M0";"KRW100";"0.06671"
"2024-03";"M0";"MYR100";"18.8261"
"2024-03";"M0";"NZD1"  ;"0.54028"
"2024-03";"M0";"SGD1"  ;"0.6624"
"2024-03";"M0";"THB100";"2.47106"
"2024-03";"M0";"XDR1"  ;"1.18159"
"2024-03";"M0";"USD3M" ;"0.8796"
"2024-03";"M0";"USD6M" ;"0.8709"
"2024-03";"M1";"EUR1"  ;"0.97652"
"2024-03";"M1";"GBP1"  ;"1.14118"
"2024-03";"M1";"DKK100";"13.09396"
"2024-03";"M1";"NOK100";"8.34892"
"2024-03";"M1";"CZK100";"3.85443"
"2024-03";"M1";"HUF100";"0.24675"
"2024-03";"M1";"PLN100";"22.60865"
"2024-03";"M1";"RUB1"  ;"0.00981"
"2024-03";"M1";"SEK100";"8.4588"
"2024-03";"M1";"TRY100";"2.80296"
"2024-03";"M1";"USD1"  ;"0.9062"
"2024-03";"M1";"CAD1"  ;"0.66574"
"2024-03";"M1";"ARS1"  ;"0.00106"
"2024-03";"M1";"BRL100";"18.17708"
"2024-03";"M1";"MXN100";"5.46022"
"2024-03";"M1";"ZAR1"  ;"0.04746"
"2024-03";"M1";"JPY100";"0.59827"
"2024-03";"M1";"AUD1"  ;"0.58785"
"2024-03";"M1";"CNY100";"12.53302"
"2024-03";"M1";"HKD100";"11.58305"
"2024-03";"M1";"KRW100";"0.06732"
"2024-03";"M1";"MYR100";"19.14116"
"2024-03";"M1";"NZD1"  ;"0.53991"
"2024-03";"M1";"SGD1"  ;"0.67071"
"2024-03";"M1";"THB100";"2.48308"
"2024-03";"M1";"XDR1"  ;"1.1933"
"2024-04";"M0";"EUR1"  ;"0.97598"
"2024-04";"M0";"GBP1"  ;"1.13956"
"2024-04";"M0";"DKK100";"13.08354"
"2024-04";"M0";"NOK100";"8.35451"
"2024-04";"M0";"CZK100";"3.86082"
"2024-04";"M0";"HUF100";"0.24865"
"2024-04";"M0";"PLN100";"22.68381"
"2024-04";"M0";"RUB1"  ;"0.00977"
"2024-04";"M0";"SEK100";"8.4224"
"2024-04";"M0";"TRY100";"2.81272"
"2024-04";"M0";"USD1"  ;"0.90975"
"2024-04";"M0";"CAD1"  ;"0.66565"
"2024-04";"M0";"ARS1"  ;"0.00105"
"2024-04";"M0";"BRL100";"17.75941"
"2024-04";"M0";"MXN100";"5.42064"
"2024-04";"M0";"ZAR1"  ;"0.04821"
"2024-04";"M0";"JPY100";"0.59156"
"2024-04";"M0";"AUD1"  ;"0.59254"
"2024-04";"M0";"CNY100";"12.56652"
"2024-04";"M0";"HKD100";"11.61756"
"2024-04";"M0";"KRW100";"0.06645"
"2024-04";"M0";"MYR100";"19.0796"
"2024-04";"M0";"NZD1"  ;"0.5424"
"2024-04";"M0";"SGD1"  ;"0.67066"
"2024-04";"M0";"THB100";"2.47412"
"2024-04";"M0";"XDR1"  ;"1.20062"
"2024-04";"M0";"USD3M" ;"0.9"
"2024-04";"M0";"USD6M" ;"0.8906"
"2024-04";"M1";"EUR1"  ;"0.9772"
"2024-04";"M1";"GBP1"  ;"1.14409"
"2024-04";"M1";"DKK100";"13.10169"
"2024-04";"M1";"NOK100";"8.27409"
"2024-04";"M1";"CZK100";"3.88364"
"2024-04";"M1";"HUF100";"0.25003"
"2024-04";"M1";"PLN100";"22.6163"
"2024-04";"M1";"RUB1"  ;"0.00977"
"2024-04";"M1";"SEK100";"8.30587"
"2024-04";"M1";"TRY100";"2.81785"
"2024-04";"M1";"USD1"  ;"0.9125"
"2024-04";"M1";"CAD1"  ;"0.6662"
"2024-04";"M1";"ARS1"  ;"0.00104"
"2024-04";"M1";"BRL100";"17.82401"
"2024-04";"M1";"MXN100";"5.3643"
"2024-04";"M1";"ZAR1"  ;"0.04878"
"2024-04";"M1";"JPY100";"0.58149"
"2024-04";"M1";"AUD1"  ;"0.59563"
"2024-04";"M1";"CNY100";"12.60046"
"2024-04";"M1";"HKD100";"11.66596"
"2024-04";"M1";"KRW100";"0.06602"
