ticker,name,region,country,exchange,sector,industry,last_price,pt_median,pt_spread,expected_upside_pct,upside_std,var_5_pct,prob_positive_upside,risk_reward_ratio,price_target_mc
1911,Sumitomo Forestry Co. Ltd.,Asia / Pacific,JP,TSE,Consumer Discretionary,Household Durables,1766.5,1980.0,370.0,16.054099739829645,4.509791606891672,9.7294664444034,100.0,3.5598318368628057,2050.095671904091
425,Minth Group Limited,Asia / Pacific,TW,SEHK,Consumer Discretionary,Automobile Components,46.3,43.3291,37.08820000000001,5.7007739744285155,16.871672735666085,-18.934070222678432,57.582,0.3378902651648341,48.9394583501604
000999,China Resources Sanjiu Medical & Pharmaceutical Co. Ltd.,Asia / Pacific,CN,SZSE,Health Care,Pharmaceuticals,28.73,36.835,21.92,26.154825236182152,15.64860406912139,-0.5568521195073932,94.552,1.6713839215724144,36.24428129035513
BIOCON,Biocon Limited,Asia / Pacific,IN,NSEI,Health Care,Biotechnology,387.7,439.0,290.0,12.553872758718724,15.305609425561778,-13.152099071789545,77.886,0.8202138451117535,436.3713646855525
NATIONALUM,National Aluminium Company Limited,Asia / Pacific,IN,NSEI,Materials,Metals and Mining,338.95,350.0,148.0,3.493609815380565,8.841377616538322,-11.320240248598775,64.944,0.3951431515429858,350.7915904692324
002340,GEM Co. Ltd.,Asia / Pacific,CN,SZSE,Industrials,Electrical Equipment,9.3,8.42,3.4000000000000004,-10.368263685583816,7.468840258374599,-22.977496720983968,9.049999999999999,-1.388202629445472,8.335751477240706
MRF,MRF Limited,Asia / Pacific,IN,NSEI,Consumer Discretionary,Automobile Components,145760.0,154197.0,67650.0,2.5901185032176524,9.537902614405434,-14.095545045451393,61.876,0.2715605943916542,149535.35673029005
2615,Wan Hai Lines Ltd.,Asia / Pacific,TW,TWSE,Industrials,Marine Transportation,76.3,81.5,17.0,6.821111534496285,4.541122876404604,-0.8166714118627683,92.418,1.5020759667038217,81.50450810082067
3563,Food & Life Companies Ltd.,Asia / Pacific,JP,TSE,Consumer Discretionary,Hotels Restaurants and Leisure,9314.0,10250.0,3200.0,3.3091100906885167,7.375136996579599,-10.357860228123016,68.308,0.4486845589747279,9622.210513846729
603806,Hangzhou First Applied Material Co. Ltd.,Asia / Pacific,CN,SHSE,Information Technology,Semiconductors and Semiconductor Equipment,18.04,17.46,9.469999999999999,-11.437485148290525,11.116160800288242,-31.67700067116508,15.64,-1.0289060543271336,15.976677679248388
505790,Schaeffler India Limited,Asia / Pacific,IN,BSE,Consumer Discretionary,Automobile Components,3949.6,4594.0,998.0,16.09559151104251,5.1833550767974605,7.333795615967944,100.0,3.105245786284659,4585.311482320135
002078,Shandong Sunpaper Co. Ltd.,Asia / Pacific,CN,SZSE,Materials,Paper and Forest Products,16.79,17.35,6.4,-6.7891075531589005,8.579311263985478,-22.81441042080525,27.072000000000003,-0.7913347988268529,15.65010884182462
600885,Hongfa Technology Co. Ltd.,Asia / Pacific,CN,SHSE,Industrials,Electrical Equipment,30.3,35.0,21.0,14.442930521834821,14.152930114056504,-9.576700547459255,83.02000000000001,1.0204904853935717,34.67620794811595
3099,Isetan Mitsukoshi Holdings Ltd.,Asia / Pacific,JP,TSE,Consumer Discretionary,Broadline Retail,2984.5,2850.0,1300.0,-11.249435677998644,9.217074830668157,-28.072885900021923,10.13,-1.2204995494414532,2648.7605921901304
300207,Sunwoda Electronic Co.Ltd,Asia / Pacific,CN,SZSE,Industrials,Electrical Equipment,25.58,29.0,10.3,20.787799144724573,8.620577744874534,8.610126820991182,100.0,2.411416004812926,30.897519021220543
3064,MonotaRO Co. Ltd.,Asia / Pacific,JP,TSE,Industrials,Trading Companies and Distributors,2075.0,2450.0,1100.0,18.060174421117814,10.854802209190533,-0.10046459234200401,94.84,1.6637958088104676,2449.748619238195
002185,Tianshui Huatian Technology Co. Ltd.,Asia / Pacific,CN,SZSE,Information Technology,Semiconductors and Semiconductor Equipment,14.35,11.6,0.1999999999999993,-19.16313611824145,0.2853997257410494,-19.639303776931676,0.0,-67.14490025694231,11.600089967032352
688599,Trina Solar Co. Ltd.,Asia / Pacific,CN,SHSE,Information Technology,Semiconductors and Semiconductor Equipment,19.76,25.0,3.789999999999999,21.816604581449134,4.252196691053125,13.839295288503427,100.0,5.130666845057419,24.07096106529435
300748,JL Mag Rare-Earth Co. Ltd.,Asia / Pacific,CN,SZSE,Industrials,Electrical Equipment,37.28,37.495,35.1,-11.902130762390941,19.730076022674528,-47.58430655145794,31.136000000000003,-0.6032480943668223,32.84288565178066
300765,CSPC Innovation Pharmaceutical Co. Ltd.,Asia / Pacific,CN,SZSE,Health Care,Pharmaceuticals,33.58,56.7,9.399999999999999,68.83108446659354,5.735207690397108,59.23065497376379,100.0,12.001498146587197,56.693478163882105
A003490,Korean Airlines Co.Ltd.,Asia / Pacific,KR,KOSE,Industrials,Passenger Airlines,26450.0,30000.0,9000.0,14.650638096256067,6.980515919276265,3.352944704067906,99.42800000000001,2.098790156154394,30325.09377645973
NESTLE,Nestlé (Malaysia) Berhad,Asia / Pacific,MY,KLSE,Consumer Staples,Food Products,112.4,103.0,62.0,-7.749290685260827,11.271163651969204,-26.472463907638932,25.791999999999998,-0.6875324433699386,103.68979726976684
A090430,Amorepacific Corporation,Asia / Pacific,KR,KOSE,Consumer Staples,Personal Care Products,156600.0,170000.0,82000.0,12.314046582640456,10.791134900825162,-4.611481126049198,86.648,1.1411261832802073,175883.79694841497
533758,APL Apollo Tubes Limited,Asia / Pacific,IN,BSE,Materials,Metals and Mining,2191.55,2309.5,1238.0,-3.384944013185694,11.91861536963878,-25.142807926671725,44.778,-0.2840048032599849,2117.367259479029
300373,Yangzhou Yangjie Electronic Technology Co. Ltd.,Asia / Pacific,CN,SZSE,Information Technology,Semiconductors and Semiconductor Equipment,85.66,77.0,32.3,-14.045519608739252,7.837541286619877,-28.08700556679884,1.576,-1.7920823757212654,73.62860790315395
SUZLON,Suzlon Energy Limited,Asia / Pacific,IN,NSEI,Industrials,Electrical Equipment,44.25,65.0,26.0,46.92265573824499,12.053338391654135,26.714971033665044,100.0,3.8929178136021436,65.01327516417341
000786,Beijing New Building Materials Public Limited Company,Asia / Pacific,CN,SZSE,Industrials,Building Products,27.05,31.4,12.399999999999999,22.91468432241071,9.651895485649131,8.863401480290612,100.0,2.3741123550789878,33.24842210921209
3088,MatsukiyoCocokara & Co.,Asia / Pacific,JP,TSE,Consumer Staples,Consumer Staples Distribution and Retail,2595.0,3350.0,1140.0,28.520359767823937,8.928010002499079,13.459286983385873,100.0,3.1944811620776274,3335.1033359750313
600378,Haohua Chemical Science & Technology Corp. Ltd.,Asia / Pacific,CN,SHSE,Materials,Chemicals,35.55,38.48,1.3599999999999994,8.241618771823644,0.7794784166010803,6.9333564438527215,100.0,10.573248208412576,38.4798954733833
YTLPOWR,YTL Power International Berhad,Asia / Pacific,MY,KLSE,Utilities,Multi-Utilities,3.0,4.435,2.5,50.383575882768206,17.000000412583393,22.44063441847313,100.0,2.9637396858810843,4.511507276483046
300628,Yealink Network Technology Co. Ltd.,Asia / Pacific,CN,SZSE,Information Technology,Communications Equipment,36.12,43.06,11.689999999999998,24.370930842071537,6.834503334944707,14.500061356968391,100.0,3.565867137332914,44.922780220156234
601611,China Nuclear Engineering Corporation Limited,Asia / Pacific,CN,SHSE,Industrials,Construction and Engineering,15.15,14.355,7.710000000000001,-5.301604985972281,10.390209621080746,-22.688950586902145,31.298,-0.5102500507030993,14.346806844625199
UNTR,PT United Tractors Tbk,Asia / Pacific,ID,IDX,Energy,Oil Gas and Consumable Fuels,30725.0,31500.0,15900.0,3.7853544681884905,10.590798414659007,-13.640945773567678,62.882000000000005,0.3574191784208715,31888.05016035091
603979,JCHX Mining Management Co.Ltd.,Asia / Pacific,CN,SHSE,Materials,Metals and Mining,73.09,75.0,1.769999999999996,1.8075016662376597,0.5688664591683239,0.7377776103220163,100.0,3.1773742977925012,74.41110296785311
6963,ROHM Co. Ltd.,Asia / Pacific,JP,TSE,Information Technology,Semiconductors and Semiconductor Equipment,2650.0,2500.0,1100.0,-6.905068086068906,8.496715713808843,-21.47738610882338,22.33,-0.812674958024876,2467.0156957191743
2282,MGM China Holdings Limited,Asia / Pacific,MO,SEHK,Consumer Discretionary,Hotels Restaurants and Leisure,13.56,18.0,8.100000000000001,30.492602034300702,12.229857549514188,9.59301708523583,99.99,2.493291676607629,17.694796835851175
GGP,Greatland Resources Limited,Asia / Pacific,AU,ASX,Materials,Metals and Mining,13.83,12.5,13.0,-12.070427041015867,19.24797847482771,-44.9781649795174,28.156,-0.6271010255337429,12.160659940227506
IOICORP,IOI Corporation Berhad,Asia / Pacific,MY,KLSE,Consumer Staples,Food Products,4.09,4.3,0.8500000000000001,5.567637117182044,4.251026367094418,-1.4703532012295888,89.456,1.3097159688961257,4.317716358092746
500830,Colgate-Palmolive (India) Limited,Asia / Pacific,IN,BSE,Consumer Staples,Personal Care Products,2194.7,2267.5,940.0,3.357118899469073,8.716039755067724,-11.212130810229683,64.546,0.3851656249636952,2268.3786884866477
5332,TOTO LTD.,Asia / Pacific,JP,TSE,Industrials,Building Products,6195.0,4570.0,2300.0,-22.115417321069007,7.712310196436748,-33.82515898948843,0.0,-2.8675476942417073,4824.949896959775
6645,OMRON Corporation,Asia / Pacific,JP,TSE,Information Technology,Electronic Equipment Instruments and Components,5169.0,4500.0,2200.0,-5.168902098235496,9.145392861276093,-18.063713388920807,28.793999999999997,-0.5651919142940196,4901.819450542207
780,Tongcheng Travel Holdings Limited,Asia / Pacific,CN,SEHK,Consumer Discretionary,Hotels Restaurants and Leisure,22.14,27.4747,8.813600000000001,21.215160582715644,8.183733672146534,6.8492053424763295,99.994,2.5923571602680298,26.837036553013245
1193,China Resources Gas Group Limited,Asia / Pacific,HK,SEHK,Utilities,Gas Utilities,22.04,23.0,14.0,4.325474254426951,12.975163656310238,-17.444598484306923,62.751999999999995,0.3333656799252266,22.9933345256757
3311,China State Construction International Holdings Limited,Asia / Pacific,HK,SEHK,Industrials,Construction and Engineering,9.62,13.5,7.109999999999999,30.315663361357654,15.535926244296059,2.132267494621079,96.384,1.9513264213962076,12.536366815362605
6269,MODEC Inc.,Asia / Pacific,JP,TSE,Energy,Energy Equipment and Services,14710.0,15500.0,3300.0,1.0420930044506664,4.840199212727699,-7.938283479217414,61.748000000000005,0.21529961033636752,14863.291880954692
4958,Zhen Ding Technology Holding Limited,Asia / Pacific,TW,TWSE,Information Technology,Electronic Equipment Instruments and Components,195.5,187.5,110.0,0.21862199057570866,11.610217683932666,-17.981075601390945,47.646,0.018830137085048694,195.92740599157554
631,Sany Heavy Equipment International Holdings Company Limited,Asia / Pacific,CN,SEHK,Industrials,Machinery,15.59,14.091,11.800799999999999,-7.022793039908835,15.39667229688912,-32.20210428772143,32.762,-0.4561240834701524,14.495146565078212
6488,GlobalWafers Co. Ltd.,Asia / Pacific,TW,TPEX,Information Technology,Semiconductors and Semiconductor Equipment,425.0,537.5,300.0,28.35149597742382,14.456443429195652,4.704449229041089,98.426,1.961166736222706,545.4938579040512
600497,Yunnan Chihong Zinc & Germanium Co. Ltd.,Asia / Pacific,CN,SHSE,Materials,Metals and Mining,8.87,8.975,4.05,1.1404312049900556,9.278423017294669,-14.380867069137766,54.82599999999999,0.12291218053588741,8.971156247882616
688019,Anji Microelectronics Technology (Shanghai) Co. Ltd.,Asia / Pacific,CN,SHSE,Information Technology,Semiconductors and Semiconductor Equipment,264.93,265.0,116.41000000000003,13.570290444205572,10.145113683607851,0.314133808525679,96.394,1.3376183715054875,300.8817704738338
3044,Tripod Technology Corporation,Asia / Pacific,TW,TWSE,Information Technology,Electronic Equipment Instruments and Components,385.5,391.5,175.0,7.641029013791436,9.48034245447372,-6.2954734520393325,76.75,0.8059866033832648,414.956166848166
270,Guangdong Investment Limited,Asia / Pacific,HK,SEHK,Utilities,Water Utilities,7.71,8.0,2.2,6.343818688483867,5.8844113216481055,-2.762161837439665,85.372,1.0780719330658706,8.199108420882105
JBH,JB Hi-Fi Limited,Asia / Pacific,AU,ASX,Consumer Discretionary,Specialty Retail,83.21,92.0,64.4,8.234765417375582,15.871888054541122,-19.015282626088897,69.348,0.5188270852892971,90.06214830379821
A003230,Samyang Foods Co. Ltd.,Asia / Pacific,KR,KOSE,Consumer Staples,Food Products,1248000.0,1800000.0,400000.0,49.567003677113576,6.818391358854933,39.813467938229245,100.0,7.269603791918121,1866596.2058903775
688017,Leader Harmonious Drive Systems Co. Ltd.,Asia / Pacific,CN,SHSE,Industrials,Machinery,242.38,190.0,216.1,-29.720232133811898,18.37868031306673,-62.158415103554894,4.02,-1.6171037107969954,170.3441013540667
3931,CALB Group Co. Ltd.,Asia / Pacific,CN,SEHK,Consumer Discretionary,Automobile Components,28.34,33.3956,35.2154,8.36127418517939,25.494041330156016,-36.34477994351327,63.888,0.32796974308224447,30.709585104079835
GAMUDA,Gamuda Berhad,Asia / Pacific,MY,KLSE,Industrials,Construction and Engineering,4.21,6.185,2.7800000000000002,42.58476395267122,13.556095069702005,18.90200566942659,100.0,3.14137395272836,6.002818562407458
688188,Shanghai BOCHU Electronic Technology Corporation Limited.,Asia / Pacific,CN,SHSE,Information Technology,Electronic Equipment Instruments and Components,153.15,161.0,70.0,2.5044420663583167,9.385542245482219,-13.90017338383172,61.828,0.2668404233717922,156.98555302462776
PATANJALI,Patanjali Foods Limited,Asia / Pacific,IN,NSEI,Consumer Staples,Food Products,532.95,677.5,100.0,23.65784879019209,4.010980238805962,16.281117669665658,100.0,5.89827109126692,659.0345051273288
603308,Anhui Yingliu Electromechanical Co. Ltd.,Asia / Pacific,CN,SHSE,Industrials,Machinery,64.91,56.35,30.42,-4.506072995697939,10.035793356405708,-18.616352084249417,31.685999999999996,-0.4490001772328019,61.98510801849246
A326030,SK Biopharmaceuticals Co. Ltd.,Asia / Pacific,KR,KOSE,Health Care,Pharmaceuticals,117200.0,150000.0,97000.0,8.91707100381522,18.170302038188833,-24.883085318786648,69.474,0.49074974015699135,127650.80721647144
4506,Sumitomo Pharma Co. Ltd.,Asia / Pacific,JP,TSE,Health Care,Pharmaceuticals,2475.5,2425.0,1060.0,-8.908604913209215,9.08067355513479,-25.5874432401432,17.408,-0.9810511146688808,2254.967485373506
GLENMARK,Glenmark Pharmaceuticals Limited,Asia / Pacific,IN,NSEI,Health Care,Pharmaceuticals,2039.2,2250.0,1235.0,6.03922434331976,12.384339826185958,-15.784715250999955,68.822,0.4876500829337851,2162.3518628089764
300896,Imeik Technology Development Co.Ltd.,Asia / Pacific,CN,SZSE,Health Care,Biotechnology,145.24,183.0,98.0,24.101288683282146,13.721180455238889,0.5965185609535402,95.512,1.7565025663721248,180.24471168359898
688676,Hainan Jinpan Smart Technology Co. Ltd.,Asia / Pacific,CN,SHSE,Industrials,Electrical Equipment,95.84,74.0,34.0,-13.697445801901424,7.916606059391872,-24.242381518544907,6.586,-1.730216926185363,82.71236794345768
523457,Linde India Limited,Asia / Pacific,IN,BSE,Materials,Chemicals,6734.9,7039.0,2340.0,4.507476820771695,7.085981798485105,-7.302532593165513,72.68599999999999,0.6361118259907663,7038.474056402153
QUB,Qube Holdings Limited,Asia / Pacific,AU,ASX,Industrials,Transportation Infrastructure,5.04,5.15,0.7000000000000002,-1.7687106926777674,3.163519634704368,-7.728073863797738,36.315999999999995,-0.5590958479519771,4.950856981089041
HMSP,PT Hanjaya Mandala Sampoerna Tbk,Asia / Pacific,ID,IDX,Consumer Staples,Tobacco,915.0,972.5,620.0,-6.931168244766983,14.59392391967705,-33.92218440811409,38.397999999999996,-0.4749352047410402,851.5798105603822
300661,SG Micro Corp,Asia / Pacific,CN,SZSE,Information Technology,Semiconductors and Semiconductor Equipment,70.41,87.0,31.900000000000006,23.054307711061156,9.220645625481833,7.530752283761676,100.0,2.5002921321853138,86.64253805935816
ANTM,PT Aneka Tambang Tbk,Asia / Pacific,ID,IDX,Materials,Metals and Mining,4390.0,4300.0,3900.0,-5.749439495516428,18.110795346248327,-36.97592654443629,39.495999999999995,-0.31745924933702213,4137.599606146829
300054,Hubei Dinglong CO.Ltd.,Asia / Pacific,CN,SZSE,Materials,Chemicals,45.55,42.0,9.0,-7.05973470951034,4.047150940889292,-13.65442834443994,4.6899999999999995,-1.7443714881459509,42.33429083981804
1101,TCC Group Holdings Co. Ltd.,Asia / Pacific,TW,TWSE,Materials,Construction Materials,26.1,36.0,16.9,16.256590355171166,15.279504532710295,-12.382197725511759,82.732,1.063947480781797,30.34297008269968
600995,China Southern Power Grid Energy Storage Co. Ltd.,Asia / Pacific,CN,SHSE,Utilities,Electric Utilities,13.46,13.905,3.8100000000000005,3.2960363564422175,5.769182732145326,-6.376377842933998,70.478,0.5713177254859727,13.903646493577124
002273,Zhejiang Crystal-Optech Co. Ltd,Asia / Pacific,CN,SZSE,Information Technology,Electronic Equipment Instruments and Components,26.51,30.5,3.1999999999999993,14.782663221369289,2.466470739003588,10.58762364864057,100.0,5.993447636577773,30.428884019985002
601799,Changzhou Xingyu Automotive Lighting Systems Co.Ltd.,Asia / Pacific,CN,SHSE,Consumer Discretionary,Automobile Components,151.5,175.0,77.41999999999999,19.339286679148692,10.49208651032223,2.768329546948743,98.184,1.8432260027709924,180.79901931891024
002444,Hangzhou Greatstar Industrial Co. Ltd,Asia / Pacific,CN,SZSE,Consumer Discretionary,Household Durables,36.05,39.4,28.0,-4.323988680547764,16.54319484784368,-34.77297732888131,45.714,-0.2613756726144934,34.491202080662525
600801,Huaxin Building Materials Group Co. Ltd.,Asia / Pacific,CN,SHSE,Materials,Construction Materials,22.74,22.645,10.7,-4.293129042945559,9.698904871580968,-21.40746581861209,35.974000000000004,-0.4426405970353391,21.76374245563418
A161390,Hankook Tire & Technology Co. Ltd.,Asia / Pacific,KR,KOSE,Consumer Discretionary,Automobile Components,73700.0,80000.0,49000.0,-5.527062622964649,14.439116656156964,-32.36401228133652,41.806,-0.38278398565384963,69626.55484687505
9023,Tokyo Metro Co. Ltd.,Asia / Pacific,JP,TSE,Industrials,Ground Transportation,1660.0,1625.0,560.0,1.7134490779261804,7.021579232797094,-8.966896574218282,55.025999999999996,0.24402616863209795,1688.4432546935748
002409,Jiangsu Yoke Technology Co. Ltd.,Asia / Pacific,CN,SZSE,Materials,Chemicals,90.15,89.15,15.700000000000003,-1.079625718756331,3.541457527212186,-7.027441740295625,38.482,-0.3048534990072875,89.17671741454117
RHC,Ramsay Health Care Limited,Asia / Pacific,AU,ASX,Health Care,Health Care Providers and Services,37.97,36.0,20.03,8.837728467924693,11.826879333758638,-6.770298771380486,71.356,0.7472578537855109,41.32568549927101
YTL,YTL Corporation Berhad,Asia / Pacific,MY,KLSE,Utilities,Multi-Utilities,2.04,2.885,0.25,41.43376132872516,2.5027297229431387,37.25130712069615,100.0,16.55542783900782,2.8852487311059933
3323,China National Building Material Company Limited,Asia / Pacific,CN,SEHK,Materials,Construction Materials,6.36,6.0644,3.1652000000000005,-0.14957167045073594,10.240198673027004,-15.926968648724019,46.214,-0.014606325055461306,6.350487241759334
2609,Yang Ming Marine Transport Corporation,Asia / Pacific,TW,TWSE,Industrials,Marine Transportation,55.5,60.0,16.0,8.096647321231865,5.856371834784458,-1.7011991002678732,90.49000000000001,1.3825364149764339,59.99363926328369
4042,Tosoh Corporation,Asia / Pacific,JP,TSE,Materials,Chemicals,2640.0,2500.0,1200.0,-0.2898860193609561,9.443165108790721,-14.636021738600409,45.394,-0.030697972133421535,2632.347009088871
603699,Neway Valve (Suzhou) Co. Ltd.,Asia / Pacific,CN,SHSE,Industrials,Machinery,55.01,55.0,41.5,-4.559482254422835,15.552731666263371,-31.704312258106047,40.924,-0.2931627930232449,52.501828811841996
300724,Shenzhen S.C New Energy Technology Corporation,Asia / Pacific,CN,SZSE,Information Technology,Semiconductors and Semiconductor Equipment,122.7,62.0,75.5,-35.077596685544165,13.599826414647637,-53.338903618833655,0.266,-2.579267971226749,79.65978886683732
300037,Shenzhen Capchem Technology Co. Ltd.,Asia / Pacific,CN,SZSE,Materials,Chemicals,56.74,57.85,48.0,-2.5520307679933967,17.37010644456234,-32.634111362260015,46.536,-0.14692084796016333,55.29197774224055
3092,ZOZO Inc.,Asia / Pacific,JP,TSE,Consumer Discretionary,Specialty Retail,1080.5,1350.0,900.0,31.102346238298416,17.147459800901636,4.118679367313951,97.934,1.8138165418917043,1416.5608511048144
603179,Jiangsu Xinquan Automotive Trim Co.Ltd.,Asia / Pacific,CN,SHSE,Consumer Discretionary,Automobile Components,83.31,64.7,33.63,-17.035692464890023,8.439224781597071,-29.673923777901113,2.814,-2.0186323869508453,69.11756460750011
688778,XTC New Energy Materials(Xiamen) Co.Ltd.,Asia / Pacific,CN,SHSE,Industrials,Electrical Equipment,84.39,75.8,18.400000000000006,-10.177947824231929,4.463028857287803,-17.629116868613565,0.22599999999999998,-2.280502356065226,75.80082983113068
002624,Perfect World Co. Ltd.,Asia / Pacific,CN,SZSE,Communication Services,Entertainment,21.42,19.82,15.5,0.007719117402461361,14.946349592892723,-22.91324140317798,46.489999999999995,0.0005164550283322659,21.42165343494761
2337,Macronix International Co. Ltd.,Asia / Pacific,TW,TWSE,Information Technology,Semiconductors and Semiconductor Equipment,103.5,96.0,129.0,-14.591501791452064,25.45516405071597,-59.35437350218623,30.131999999999998,-0.573223639901926,88.39779564584711
1504,TECO Electric & Machinery Co. Ltd.,Asia / Pacific,TW,TWSE,Industrials,Electrical Equipment,82.0,86.0,109.0,24.745667604451707,28.075312785685135,-16.172724803742103,79.22200000000001,0.8814030957855926,102.29144743565041
3293,International Games System Co.Ltd.,Asia / Pacific,TW,TPEX,Communication Services,Entertainment,681.0,912.5,300.0,47.44296785222864,10.157978730514714,34.18691310775744,100.0,4.670512619770435,1004.086611073677
600141,Hubei Xingfa Chemicals Group Co. Ltd.,Asia / Pacific,CN,SHSE,Materials,Chemicals,37.77,30.08,9.0,-12.601437004597406,5.550767324137241,-19.866979475519365,1.7260000000000002,-2.270215317763487,33.01043724336356
600085,Beijing Tongrentang Co. Ltd,Asia / Pacific,CN,SHSE,Health Care,Pharmaceuticals,30.6,40.05,20.0,24.238513904620568,13.582618011277427,-0.07933127141714816,94.94200000000001,1.784524447679801,38.016985254813896
4938,Pegatron Corporation,Asia / Pacific,TW,TWSE,Information Technology,Technology Hardware Storage and Peripherals,70.9,74.0,43.49999999999999,7.910808917253786,12.548275793219865,-12.089731429555515,71.638,0.630429952896651,76.50876352233296
688234,SICC Co. Ltd.,Asia / Pacific,CN,SHSE,Information Technology,Semiconductors and Semiconductor Equipment,91.24,63.55,72.0,-18.99888912751644,16.667242866849868,-43.41235389159905,15.508,-1.1398939392251897,73.905413560054
LAURUSLABS,Laurus Labs Limited,Asia / Pacific,IN,NSEI,Health Care,Pharmaceuticals,1017.05,975.0,937.0,-18.248528686110586,19.452309222363304,-53.86633464793395,18.823999999999998,-0.9381163170659041,831.4533389979123
002129,TCL Zhonghuan Renewable Energy Technology Co.Ltd.,Asia / Pacific,CN,SZSE,Information Technology,Semiconductors and Semiconductor Equipment,10.32,9.4,7.81,-23.786376493327385,16.36163340729403,-54.14940363169674,3.872,-1.4537898448894107,7.8652459458886135
7752,Ricoh Company Ltd.,Asia / Pacific,JP,TSE,Information Technology,Technology Hardware Storage and Peripherals,1449.0,1400.0,700.0,-1.138100542115883,9.895351955930781,-17.04324929662755,43.79,-0.1150136495583426,1432.508923144741
A000880,Hanwha Corporation,Asia / Pacific,KR,KOSE,Industrials,Industrial Conglomerates,125100.0,150000.0,75000.0,13.18789107259863,12.424232051059477,-9.102903564236557,83.35000000000001,1.0614652896372805,141598.0517318209
THAI,Thai Airways International Public Company Limited,Asia / Pacific,TH,SET,Industrials,Passenger Airlines,6.6,8.8,6.3,44.09658743758172,19.854242594491254,13.922103809652539,100.0,2.22101584725356,9.510374770880393
4005,Sumitomo Chemical Company Limited,Asia / Pacific,JP,TSE,Materials,Chemicals,568.0,540.0,336.0,1.229574006814023,12.227088452809898,-17.452047036623153,49.992,0.10056147148681627,574.9839803587037
601699,Shanxi Lu'an Environmental Energy Development Co. Ltd.,Asia / Pacific,CN,SHSE,Energy,Oil Gas and Consumable Fuels,13.85,16.845,1.6900000000000013,21.62283616771116,2.483744284531545,17.4667698368609,100.0,8.705741691032983,16.844762809227998
512070,UPL Limited,Asia / Pacific,IN,BSE,Materials,Chemicals,644.65,850.0,317.0,25.471264896948906,10.257761415078813,6.91212329646269,99.67,2.4831212061051047,808.8505091581811
688200,Beijing Huafeng Test & Control Technology Co.Ltd.,Asia / Pacific,CN,SHSE,Information Technology,Semiconductors and Semiconductor Equipment,305.8,246.0,128.0,-9.897591925159071,9.219177544277121,-22.379767114965365,16.922,-1.0735872996938953,275.53316389286357
2897,Nissin Foods Holdings Co.Ltd.,Asia / Pacific,JP,TSE,Consumer Staples,Food Products,3229.0,3300.0,2200.0,12.399519840157227,14.394408263878812,-8.530777410321255,78.554,0.8614122659889022,3629.380495638677
509480,Berger Paints India Limited,Asia / Pacific,IN,BSE,Materials,Chemicals,464.7,525.5,250.0,13.025998303457355,10.956895796489329,-5.469706613575941,86.78200000000001,1.188840210347805,525.2318141161662
002465,Guangzhou Haige Communications Group Incorporated Company,Asia / Pacific,CN,SZSE,Information Technology,Communications Equipment,16.73,13.7,8.0,-5.004801681379515,10.810749631724617,-19.16190628750953,30.862000000000002,-0.4629467753737175,15.892696678705208
603486,Ecovacs Robotics Co. Ltd.,Asia / Pacific,CN,SHSE,Consumer Discretionary,Household Durables,70.86,88.0,57.0,20.92098044616927,16.498106349021658,-7.490658367333313,87.83,1.2680837426781342,85.68460674415554
9508,Kyushu Electric Power Company Incorporated,Asia / Pacific,JP,TSE,Utilities,Electric Utilities,1945.0,1800.0,1250.0,4.994135422032354,13.839678979028282,-14.31755201798291,57.550000000000004,0.36085630523656875,2042.1359339585292
603379,Zhejiang Sanmei Chemical Industry Co.Ltd.,Asia / Pacific,CN,SHSE,Materials,Chemicals,67.51,82.8,10.400000000000006,22.644000633067872,3.1494439726494066,17.369185413949957,100.0,7.189840755928438,82.79696482738413
JSWINFRA,JSW Infrastructure Limited,Asia / Pacific,IN,NSEI,Industrials,Transportation Infrastructure,258.85,349.5,120.0,32.553168801127754,9.507980489918971,15.9425912017555,100.0,3.4237732014325135,343.11387744171924
600699,Ningbo Joyson Electronic Corp.,Asia / Pacific,CN,SHSE,Consumer Discretionary,Automobile Components,27.9,35.35,25.0,19.940113758677548,18.436058216349917,-12.532504346177593,83.726,1.0815822734272864,33.46329173867103
300832,Shenzhen New Industries Biomedical Engineering Co. Ltd.,Asia / Pacific,CN,SZSE,Health Care,Health Care Equipment and Supplies,52.05,71.985,23.040000000000006,31.107103227245215,9.389306361039583,13.929789805817677,100.0,3.3130352798288114,68.24124722978112
5E2,Seatrium Limited,Asia / Pacific,SG,SGX,Industrials,Machinery,2.21,2.7,1.1999999999999997,14.601524466723774,11.441879918092633,-6.105220263876855,87.07000000000001,1.2761473264227243,2.5326936907145954
522,ASMPT Limited,Asia / Pacific,SG,SEHK,Information Technology,Semiconductors and Semiconductor Equipment,110.3,103.8,76.3,-0.9970872783242994,14.218389491714424,-23.454518126372992,44.802,-0.07012659759428722,109.2002127320083
000932,Hunan Valin Steel Co. Ltd.,Asia / Pacific,CN,SZSE,Materials,Metals and Mining,5.92,7.2,0.40000000000000036,21.621124101710425,1.3781762972204354,19.310620089606285,100.0,15.688213580016452,7.199970546821257
600745,Wingtech Technology Co.Ltd,Asia / Pacific,CN,SHSE,Information Technology,Electronic Equipment Instruments and Components,33.18,41.6,50.0,68.29815367616882,34.362349166722744,23.6362637682305,100.0,1.9875868598154594,55.84132738975281
