ticker    ,name                                                            ,country,exchange,sector                ,industry                                             ,kalman_estimate   ,kalman_variance    ,kalman_gain       ,signal_strength   ,original_price,original_target,filtered_upside
A011200   ,HMM Co.Ltd                                                      ,KR     ,KOSE    ,Industrials           ,Marine Transportation                                ,21495.454586776483,0.09090917355296778,0.9090917355296769,10.999989988000012,21450.0       ,21500.0        ,0.21190949546145807
ENJSA     ,Enerjisa Enerji A.S.                                            ,TR     ,IBSE    ,Utilities             ,Electric Utilities                                   ,112.61818347105935,0.09090917355296778,0.9090917355296769,10.999989988000012,110.8         ,112.8          ,1.6409598114254118
IAM       ,Itissalat Al-Maghrib (IAM) S.A.                                 ,MA     ,CBSE    ,Communication Services,Diversified Telecommunication Services               ,103.2227252479523 ,0.09090917355296778,0.9090917355296769,10.999989988000012,105.45        ,103.0          ,-2.112161927024851
SIKA      ,Sika AG                                                         ,CH     ,SWX     ,Materials             ,Chemicals                                            ,186.9363914873501 ,0.09090917355296778,0.9090917355296769,10.999989988000012,156.3         ,190.0          ,19.601018226071716
ZEG       ,Zegona Communications plc                                       ,GB     ,LSE     ,Communication Services,Diversified Telecommunication Services               ,18.85445686766484 ,0.09090917355296778,0.9090917355296769,10.999989988000012,16.3          ,19.1099        ,15.671514525551162
CNA       ,Centrica plc                                                    ,GB     ,LSE     ,Utilities             ,Multi-Utilities                                      ,1.9922273433877873,0.09090917355296778,0.9090917355296769,10.999989988000012,1.9145        ,2.0            ,4.059929140129913
BN        ,Danone S.A.                                                     ,FR     ,ENXTPA  ,Consumer Staples      ,Food Products                                        ,77.48364105780857 ,0.09090917355296778,0.9090917355296769,10.999989988000012,72.32         ,78.0           ,7.139990400730885
BDMS      ,Bangkok Dusit Medical Services Public Company Limited           ,TH     ,SET     ,Health Care           ,Health Care Providers and Services                   ,26.25454995863674 ,0.09090917355296778,0.9090917355296769,10.999989988000012,21.3          ,26.75          ,23.26079792787202
KRN       ,Krones AG                                                       ,DE     ,XTRA    ,Industrials           ,Machinery                                            ,151.8181925618858 ,0.09090917355296778,0.9090917355296769,10.999989988000012,140.0         ,153.0          ,8.441566115632721
GNC       ,Greencore Group plc                                             ,IE     ,LSE     ,Consumer Staples      ,Food Products                                        ,3.200454995863674 ,0.09090917355296778,0.9090917355296769,10.999989988000012,2.705         ,3.25           ,18.316266020838217
PETGAS    ,PETRONAS Gas Berhad                                             ,MY     ,KLSE    ,Utilities             ,Gas Utilities                                        ,18.656364033054246,0.09090917355296778,0.9090917355296769,10.999989988000012,18.22         ,18.7           ,2.3949727390463593
Y92       ,Thai Beverage Public Company Limited                            ,TH     ,SGX     ,Consumer Staples      ,Beverages                                            ,0.5150909500822719,0.09090917355296778,0.9090917355296769,10.999989988000012,0.47          ,0.5196         ,9.593819166440836
285A      ,Kioxia Holdings Corporation                                     ,JP     ,TSE     ,Information Technology,Semiconductors and Semiconductor Equipment           ,24349.546822301614,0.09090917355296778,0.9090917355296769,10.999989988000012,22845.0       ,24500.0        ,6.585891102217616
BAX       ,Baxter International Inc.                                       ,US     ,NYSE    ,Health Care           ,Health Care Equipment and Supplies                   ,20.89000099999091 ,0.09090917355296778,0.9090917355296769,10.999989988000012,19.79         ,21.0           ,5.55836786251092
PPL       ,PPL Corporation                                                 ,US     ,NYSE    ,Utilities             ,Electric Utilities                                   ,39.8018199834547  ,0.09090917355296778,0.9090917355296769,10.999989988000012,37.82         ,40.0           ,5.2401374496422495
OGE       ,OGE Energy Corp.                                                ,US     ,NYSE    ,Utilities             ,Electric Utilities                                   ,46.54363596694576 ,0.09090917355296778,0.9090917355296769,10.999989988000012,46.98         ,46.5           ,-0.9288293594172831
RCUS      ,Arcus Biosciences Inc.                                          ,US     ,NYSE    ,Health Care           ,Biotechnology                                        ,29.901828165198495,0.09090917355296778,0.9090917355296769,10.999989988000012,18.92         ,31.0           ,58.04348924523516
MIDD      ,The Middleby Corporation                                        ,US     ,NasdaqGS,Industrials           ,Machinery                                            ,170.81182443795964,0.09090917355296778,0.9090917355296769,10.999989988000012,163.93        ,171.5          ,4.198026253864232
AD        ,Array Digital Infrastructure Inc.                               ,US     ,NYSE    ,Communication Services,Wireless Telecommunication Services                  ,60.08000836356033 ,0.09090917355296778,0.9090917355296769,10.999989988000012,50.88         ,61.0           ,18.081777444104418
ESAB      ,ESAB Corporation                                                ,US     ,NYSE    ,Industrials           ,Machinery                                            ,144.52909973545695,0.09090917355296778,0.9090917355296769,10.999989988000012,134.82        ,145.5          ,7.201527766990773
BLDR      ,Builders FirstSource Inc.                                       ,US     ,NYSE    ,Industrials           ,Building Products                                    ,134.06638121471622,0.09090917355296778,0.9090917355296769,10.999989988000012,114.73        ,136.0          ,16.85381435955392
MGEE      ,MGE Energy Inc.                                                 ,US     ,NasdaqGS,Utilities             ,Electric Utilities                                   ,82.98909100826356 ,0.09090917355296778,0.9090917355296769,10.999989988000012,82.88         ,83.0           ,0.13162525128325492
GRAL      ,GRAIL Inc.                                                      ,US     ,NasdaqGS,Health Care           ,Biotechnology                                        ,108.86364669412096,0.09090917355296778,0.9090917355296769,10.999989988000012,97.5          ,110.0          ,11.65502225038047
MATX      ,Matson Inc.                                                     ,US     ,NYSE    ,Industrials           ,Marine Transportation                                ,187.4709320824356 ,0.09090917355296778,0.9090917355296769,10.999989988000012,162.18        ,190.0          ,15.594359404634112
CEG       ,Constellation Energy Corporation                                ,US     ,NasdaqGS,Utilities             ,Electric Utilities                                   ,395.3119153462241 ,0.09090917355296778,0.9090917355296769,10.999989988000012,288.43        ,406.0          ,37.0564488250959
BMRN      ,BioMarin Pharmaceutical Inc.                                    ,US     ,NasdaqGS,Health Care           ,Biotechnology                                        ,90.89730093362787 ,0.09090917355296778,0.9090917355296769,10.999989988000012,59.87         ,94.0           ,51.82445454088504
