count,mean,median,std,min,max,q25,q75,positive_pct,missing_pct,category,feature
3521,119.67440922639476,3.021792421873492,5068.369258542611,-542.8200972447326,297066.6666666667,-6.578181072619486,13.634484184411825,58.591309287134344,3.613468382151656,Growth Metrics,revenue_growth_yoy
3259,1.2796924244794574,1.1845063039827812,0.5805275861123301,-1.7081087484451816,15.558241758241758,1.0358415717367704,1.4064106792271598,99.38631482049709,10.785655625513277,Growth Metrics,revenue_vs_5y_avg
854,inf,3898.5,,1.0,inf,2029.0,600271.75,100.0,0.0,Identifier,ticker
3553,1.0367130539053226,0.382262996941896,3.1594269514809477,0.0,97.0909090909091,0.1821388167964331,0.8668194414836922,99.63411201801294,2.7374760470845882,Leverage & Liquidity,cash_ratio
3558,0.2610587500013385,0.2353514410410783,0.22615264704795127,0.0,3.042691594188932,0.0908174205996912,0.38355319402771304,98.0044969083755,2.6006022447303585,Leverage & Liquidity,debt_to_assets
3638,0.8378332768894565,0.4493153931257003,24.695072693339597,-798.3326572008114,1185.379104477612,0.12427122983306298,1.0336461314356749,95.90434304562947,0.41062140706268824,Leverage & Liquidity,debt_to_equity
3558,0.4750521425435553,0.4801402585108602,0.2779777530315979,-3.342372261661741,0.9998070801581943,0.3308717580159647,0.6465152353607939,97.7796514896009,2.6006022447303585,Leverage & Liquidity,equity_ratio
3381,-26.987003940794658,-4.678880373647337,1903.4563187333158,-41180.0,93511.0,-14.026178010471204,-1.5973212601395963,14.877255249926058,7.445934848070079,Leverage & Liquidity,interest_coverage
3558,0.19009981675042567,0.14846949769013912,0.24322202101632664,-1.8312644645487062,0.9634073185362927,0.02877934108877014,0.319133990769586,80.41034288926363,2.6006022447303585,Leverage & Liquidity,working_capital_ratio
3649,14469.690115100026,3362.18,96069.43124452581,-1356.46,4562650.18,1027.9,8853.54,99.78076185256235,0.10949904188338351,Market Data,enterprise_value
3653,1769.4028896797154,27.17,22123.982288664036,0.0002,712000.0,9.59,77.34,100.0,0.0,Market Data,last_price
3653,12586.724538735285,2833.46,95229.6158717344,15.97,4612436.18,878.06,6991.91,100.0,0.0,Market Data,market_cap
3452,0.02235805330243338,-0.01,0.7219093548481323,-8.86,15.5,-0.33,0.3525,48.986095017381224,5.502326854640022,Momentum & Technical,beta_momentum
3653,0.29044620859567477,1.0,0.955590653704802,-1.0,1.0,-1.0,1.0,64.38543662742951,0.0,Momentum & Technical,ema_crossover_20_50
