ticker    ,name                                                            ,sector                ,industry                                             ,country,exchange,distress_probability,liquidity_stress_score,cash_runway_months   ,altman_z_score,altman_z_trend,interest_coverage    ,quick_ratio        ,risk_level,confidence_interval                          ,data_quality_score
INSM      ,Insmed Incorporated                                             ,Health Care           ,Biotechnology                                        ,US     ,NasdaqGS,0.41                ,0.0                   ,2.7949071175120017   ,3.4           ,-3.68         ,11.805913209346686   ,4.340356175547087  ,Medium    ,"(0.36, 0.45999999999999996)"                ,1.0
WK        ,Workiva Inc.                                                    ,Information Technology,Software                                             ,US     ,NYSE    ,0.56                ,0.0                   ,4.189602581671898    ,1.96          ,0.04          ,4.641627543035994    ,1.5773990901870172 ,High      ,"(0.51, 0.6100000000000001)"                 ,1.0
POOL      ,Pool Corporation                                                ,Consumer Discretionary,Distributors                                         ,US     ,NasdaqGS,0.27999999999999997 ,0.0                   ,0.32762834107551925  ,6.27          ,0.51          ,-12.907715914072774  ,0.8689663798974302 ,Low       ,"(0.22999999999999998, 0.32999999999999996)" ,1.0
OLED      ,Universal Display Corporation                                   ,Information Technology,Semiconductors and Semiconductor Equipment           ,US     ,NasdaqGS,0.13                ,0.0                   ,3.6118206118206118   ,23.62         ,2.48          ,                     ,7.591034609720177  ,Low       ,"(0.06000000000000001, 0.2)"                 ,0.8
W         ,Wayfair Inc.                                                    ,Consumer Discretionary,Specialty Retail                                     ,US     ,NYSE    ,0.8599999999999999  ,30.0                  ,1.1420676202860858   ,2.17          ,-0.45         ,0.42                 ,0.7133984028393966 ,Distressed,"(0.8099999999999998, 0.9099999999999999)"   ,1.0
VAL       ,Valaris Limited                                                 ,Energy                ,Energy Equipment and Services                        ,BM     ,NYSE    ,0.63                ,0.0                   ,4.256489857089332    ,2.44          ,0.18          ,-5.699271592091571   ,1.8713091922005571 ,High      ,"(0.5800000000000001, 0.6799999999999999)"   ,1.0
WSC       ,WillScot Holdings Corporation                                   ,Industrials           ,Construction and Engineering                         ,US     ,NasdaqCM,0.99                ,30.0                  ,0.09828478838694642  ,1.16          ,0.3           ,-2.1928079571537875  ,0.7227728774514262 ,Distressed,"(0.94, 1)"                                  ,1.0
LYV       ,Live Nation Entertainment Inc.                                  ,Communication Services,Entertainment                                        ,US     ,NYSE    ,0.86                ,30.0                  ,3.5211978399863337   ,2.12          ,-0.04         ,-5.044931135696546   ,0.9211645569207785 ,Distressed,"(0.81, 0.9099999999999999)"                 ,1.0
ETSY      ,Etsy Inc.                                                       ,Consumer Discretionary,Broadline Retail                                     ,US     ,NYSE    ,0.96                ,0.0                   ,6.091449288321316    ,1.78          ,0.55          ,-24.17997542997543   ,3.1741731112959455 ,Distressed,"(0.9099999999999999, 1)"                    ,1.0
DE        ,Deere & Company                                                 ,Industrials           ,Machinery                                            ,US     ,NYSE    ,0.43000000000000005 ,0.0                   ,1.9499692433873284   ,2.87          ,0.0           ,-26.76923076923077   ,2.0448133266856323 ,Medium    ,"(0.38000000000000006, 0.48000000000000004)" ,1.0
FTI       ,TechnipFMC plc                                                  ,Energy                ,Energy Equipment and Services                        ,US     ,NYSE    ,0.6599999999999999  ,15.0                  ,1.2425377101076083   ,2.08          ,0.74          ,-10.586698337292162  ,0.8963583780912471 ,High      ,"(0.6099999999999999, 0.71)"                 ,1.0
BRC       ,Brady Corporation                                               ,Industrials           ,Commercial Services and Supplies                     ,US     ,NYSE    ,0.33                ,0.0                   ,1.716204896150564    ,6.41          ,0.02          ,-57.49782608695652   ,1.3931589286271087 ,Medium    ,"(0.28, 0.38)"                               ,1.0
MDGL      ,Madrigal Pharmaceuticals Inc.                                   ,Health Care           ,Biotechnology                                        ,US     ,NasdaqGS,0.20999999999999996 ,0.0                   ,3.385375720337366    ,4.3           ,4.03          ,17.560251284980012   ,3.2634833039523774 ,Low       ,"(0.15999999999999998, 0.25999999999999995)" ,1.0
ED        ,Consolidated Edison Inc.                                        ,Utilities             ,Multi-Utilities                                      ,US     ,NYSE    ,0.33                ,15.0                  ,0.16804642166344294  ,              ,              ,-2.8368136117556073  ,0.9734199645599527 ,Medium    ,"(0.26, 0.4)"                                ,0.8
CVE       ,Cenovus Energy Inc.                                             ,Energy                ,Oil Gas and Consumable Fuels                         ,CA     ,TSX     ,0.63                ,0.0                   ,0.4805558999738828   ,2.53          ,0.06          ,-10.338202208300162  ,1.175542877404136  ,High      ,"(0.5800000000000001, 0.6799999999999999)"   ,1.0
GTX       ,Garrett Motion Inc.                                             ,Consumer Discretionary,Automobile Components                                ,CH     ,NasdaqGS,0.99                ,15.0                  ,0.9114927344782034   ,1.7           ,-0.14         ,-4.669724770642202   ,0.7799852832965416 ,Distressed,"(0.94, 1)"                                  ,1.0
TRGP      ,Targa Resources Corp.                                           ,Energy                ,Oil Gas and Consumable Fuels                         ,US     ,NYSE    ,0.7799999999999999  ,30.0                  ,0.10440415597526606  ,2.31          ,-0.21         ,-3.823572744014733   ,0.6069828990228013 ,Distressed,"(0.73, 0.8299999999999998)"                 ,1.0
AU        ,AngloGold Ashanti plc                                           ,Materials             ,Metals and Mining                                    ,US     ,NYSE    ,0.4799999999999999  ,0.0                   ,5.941656942823804    ,4.44          ,-2.24         ,-19.178770949720672  ,1.9801136363636365 ,Medium    ,"(0.42999999999999994, 0.5299999999999999)"  ,1.0
RNO       ,Renault SA                                                      ,Consumer Discretionary,Automobiles                                          ,FR     ,ENXTPA  ,0.99                ,15.0                  ,4.238126239494843    ,0.54          ,0.12          ,-11.97495724407525   ,0.9552105147017333 ,Distressed,"(0.94, 1)"                                  ,1.0
ARCAD     ,Arcadis NV                                                      ,Industrials           ,Professional Services                                ,NL     ,ENXTAM  ,0.33                ,15.0                  ,0.8631794013666932   ,3.17          ,0.1           ,-5.820577800304106   ,1.2668867572638247 ,Medium    ,"(0.28, 0.38)"                               ,1.0
MRP       ,Mr Price Group Limited                                          ,Consumer Discretionary,Specialty Retail                                     ,ZA     ,JSE     ,0.53                ,15.0                  ,0.9982381292135649   ,              ,              ,-6.837989991659716   ,0.5199011957559087 ,High      ,"(0.46, 0.6)"                                ,0.8
MMB       ,Lagardere SA                                                    ,Communication Services,Media                                                ,FR     ,ENXTPA  ,0.99                ,30.0                  ,0.5541676732553673   ,1.28          ,-0.01         ,-2.389512087012854   ,0.5386588446323889 ,Distressed,"(0.94, 1)"                                  ,1.0
DOFG      ,DOF Group ASA                                                   ,Energy                ,Energy Equipment and Services                        ,NO     ,OB      ,0.33                ,0.0                   ,4.035555555555556    ,              ,              ,-3.178861788617886   ,1.956442831215971  ,Medium    ,"(0.26, 0.4)"                                ,0.8
PTT       ,PTT Public Company Limited                                      ,Energy                ,Oil Gas and Consumable Fuels                         ,TH     ,SET     ,0.63                ,0.0                   ,1.6509274197326138   ,1.87          ,0.11          ,-4.489762827647081   ,1.2503968026422927 ,High      ,"(0.5800000000000001, 0.6799999999999999)"   ,1.0
