ticker    ,name                                                            ,sector                ,industry                                             ,country,exchange,achievement_probability,upside_potential     ,price_target_spread_pct,analyst_conviction,eps_revision_momentum,analyst_rating_normalized,expected_return_prob_weighted,confidence_level
CHDRAUIB  ,Grupo Comercial Chedraui S.A.B. de C.V.                         ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,MX     ,BMV     ,0.48000000000000004    ,27.792893066204964   ,37.41935483870968      ,33.333333333333336,-0.005945            ,65.0                     ,13.340588671778384           ,Low
2383      ,Elite Material Co. Ltd.                                         ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,TWSE    ,0.9                    ,-9.681093394077449   ,62.295081967213115     ,100.0             ,0.013285             ,91.0                     ,-8.712984054669704           ,Low
WAPCO     ,Lafarge Africa Plc                                              ,Materials             ,Construction Materials                               ,NG     ,NGSE    ,0.9                    ,-7.93368700265252    ,50.7361203146158       ,66.66666666666667 ,0.182495             ,83.25                    ,-7.140318302387268           ,Low
DOCN      ,DigitalOcean Holdings Inc.                                      ,Information Technology,IT Services                                          ,US     ,NYSE    ,0.9                    ,-14.906103286384976  ,41.37931034482759      ,71.42857142857143 ,0.005015             ,80.25                    ,-13.415492957746478          ,Low
BRSL      ,Brightstar Lottery PLC                                          ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,GB     ,NYSE    ,0.27                   ,44.98141263940521    ,61.53846153846154      ,57.142857142857146,0.027225             ,78.5                     ,12.144981412639407           ,Low
SPXC      ,SPX Technologies Inc.                                           ,Industrials           ,Machinery                                            ,US     ,NYSE    ,0.83                   ,0.41841004184100417  ,20.416666666666668     ,70.0              ,0.01527              ,85.0                     ,0.34728033472803344          ,Medium
ELAN      ,Elanco Animal Health Incorporated                               ,Health Care           ,Pharmaceuticals                                      ,US     ,NYSE    ,0.7799999999999999     ,3.46199761241544     ,38.46153846153846      ,66.66666666666667 ,0.01653              ,81.0                     ,2.700358137684043            ,Low
AWI       ,Armstrong World Industries Inc.                                 ,Industrials           ,Building Products                                    ,US     ,NYSE    ,0.73                   ,5.102856001597763    ,26.128266033254157     ,50.0              ,0.01336              ,75.0                     ,3.725084881166367            ,Medium
AXON      ,Axon Enterprise Inc.                                            ,Industrials           ,Aerospace and Defense                                ,US     ,NasdaqGS,0.22                   ,86.77124304698955    ,50.312772585669784     ,90.0              ,-0.008915            ,85.0                     ,19.0896734703377             ,Low
EXPD      ,Expeditors International of Washington Inc.                     ,Industrials           ,Air Freight and Logistics                            ,US     ,NYSE    ,0.7999999999999999     ,-7.167235494880546   ,61.76470588235294      ,29.41176470588235 ,0.02344              ,39.75                    ,-5.733788395904436           ,Low
EFN       ,Element Fleet Management Corp.                                  ,Industrials           ,Commercial Services and Supplies                     ,CA     ,TSX     ,0.52                   ,22.491145218417945   ,26.50602409638554      ,80.0              ,0.014955             ,82.5                     ,11.695395513577331           ,Medium
WLK       ,Westlake Corporation                                            ,Materials             ,Chemicals                                            ,US     ,NYSE    ,0.85                   ,-16.566746602717824  ,35.92814371257485      ,46.666666666666664,0.0                  ,71.75                    ,-14.08173461231015           ,Low
GDDY      ,GoDaddy Inc.                                                    ,Information Technology,IT Services                                          ,US     ,NYSE    ,0.12                   ,93.5592459605027     ,63.768115942028984     ,56.25             ,0.056195             ,73.5                     ,11.227109515260322           ,Low
WDAY      ,Workday Inc.                                                    ,Information Technology,Software                                             ,US     ,NasdaqGS,0.21                   ,86.95471541337764    ,57.77777777777778      ,69.76744186046511 ,0.01944              ,80.75                    ,18.260490236809304           ,Low
TARS      ,Tarsus Pharmaceuticals Inc.                                     ,Health Care           ,Pharmaceuticals                                      ,US     ,NasdaqGS,0.5800000000000001     ,49.72030273116157    ,14.285714285714286     ,100.0             ,0.0                  ,97.0                     ,28.83777558407371            ,High
MOS       ,The Mosaic Company                                              ,Materials             ,Chemicals                                            ,US     ,NYSE    ,0.5800000000000001     ,11.298482293423271   ,43.03030303030303      ,50.0              ,-0.059865            ,70.0                     ,6.553119730185498            ,Low
RYTM      ,Rhythm Pharmaceuticals Inc.                                     ,Health Care           ,Biotechnology                                        ,US     ,NasdaqGM,0.4                    ,44.28469460589375    ,29.681978798586574     ,93.33333333333333 ,0.0                  ,91.75                    ,17.7138778423575             ,Medium
