ticker    ,name                                                                            ,sector                ,industry                                             ,country,exchange,last_price,pt_median  ,pt_spread          ,expected_upside_pct  ,upside_std         ,var_5_pct             ,prob_positive_upside,risk_reward_ratio
ABBV      ,AbbVie Inc.                                                                     ,Health Care           ,Biotechnology                                        ,US     ,NYSE    ,223.01    ,245.0      ,105.0              ,7.359603460440549    ,9.681904894912364  ,-9.443834198207364    ,76.27000000000001   ,0.7601400282611601
FTV       ,Fortive Corporation                                                             ,Industrials           ,Machinery                                            ,US     ,NYSE    ,52.81     ,57.5       ,22.0               ,13.212607516357261   ,8.762871276169976  ,-0.0025961083019683303,94.97               ,1.5077943176328557
GEHC      ,GE HealthCare Technologies Inc.                                                 ,Health Care           ,Health Care Equipment and Supplies                   ,US     ,NasdaqGS,78.97     ,92.0       ,31.0               ,17.08318279824029    ,8.068252161429202  ,3.8441491206567835    ,99.13               ,2.1173337739625375
EFX       ,Equifax Inc.                                                                    ,Industrials           ,Professional Services                                ,US     ,NYSE    ,201.4     ,262.5      ,61.0               ,31.05975007483765    ,6.180820689647578  ,20.957637297038822    ,100.0               ,5.025182194147851
UTI       ,Universal Technical Institute Inc.                                              ,Consumer Discretionary,Diversified Consumer Services                        ,US     ,NYSE    ,27.83     ,37.0       ,4.0                ,35.3717452566208     ,3.0404169368634135 ,30.973159203172106    ,100.0               ,11.633846933214155
STE       ,STERIS plc                                                                      ,Health Care           ,Health Care Equipment and Supplies                   ,US     ,NYSE    ,262.6     ,293.0      ,69.0               ,4.527638849374304    ,5.926476572205493  ,-6.482192601123264    ,76.19               ,0.7639680667276101
ALGN      ,Align Technology Inc.                                                           ,Health Care           ,Health Care Equipment and Supplies                   ,US     ,NasdaqGS,163.03    ,181.0      ,70.0               ,12.59917665352101    ,8.863269345024882  ,-1.7337518962667058   ,91.86               ,1.4215044317245262
MCK       ,McKesson Corporation                                                            ,Health Care           ,Health Care Providers and Services                   ,US     ,NYSE    ,831.21    ,966.0      ,240.0              ,9.24620359428222     ,6.373009191991494  ,-2.8665750756260486   ,89.68               ,1.4508379504459625
A278470   ,APR Co. Ltd.                                                                    ,Consumer Staples      ,Personal Care Products                               ,KR     ,KOSE    ,270000.0  ,325000.0   ,105000.0           ,20.836670559791084   ,7.951731508408865  ,7.836738667168471     ,100.0               ,2.6203941289713497
500480    ,Cummins India Limited                                                           ,Industrials           ,Machinery                                            ,IN     ,BSE     ,4110.1    ,4575.0     ,2556.0             ,3.7853682233046246   ,12.820310005856381 ,-19.857439575741775   ,64.09               ,0.295263392349752
A326030   ,SK Biopharmaceuticals Co. Ltd.                                                  ,Health Care           ,Pharmaceuticals                                      ,KR     ,KOSE    ,118000.0  ,155000.0   ,97000.0            ,9.830762878216582    ,18.290289790012324 ,-24.804823127633423   ,71.28999999999999   ,0.5374853537632198
ALQ       ,ALS Limited                                                                     ,Industrials           ,Professional Services                                ,AU     ,ASX     ,24.64     ,23.8       ,12.0               ,-8.290296584281503   ,10.176167718122295 ,-26.74120265926211    ,22.37               ,-0.8146776678530635
NHPC      ,NHPC Limited                                                                    ,Utilities             ,Independent Power and Renewable Electricity Producers,IN     ,NSEI    ,78.2      ,90.5       ,47.0               ,18.354688056440928   ,12.405851254251667 ,-1.7694675880547421   ,92.95               ,1.4795186303842316
2413      ,M3 Inc.                                                                         ,Health Care           ,Health Care Technology                               ,JP     ,TSE     ,1910.5    ,2700.0     ,1460.0             ,45.742278558318446   ,15.693343154273876 ,21.091100313294994    ,100.0               ,2.9147567926507194
A042660   ,Hanwha Ocean Co. Ltd.                                                           ,Industrials           ,Machinery                                            ,KR     ,KOSE    ,138500.0  ,160500.0   ,108000.0           ,-0.9141554195913506  ,16.957219179075256 ,-32.195746594102225   ,52.93               ,-0.05390951251720526
A000720   ,Hyundai Engineering & Construction Co.Ltd.                                      ,Industrials           ,Construction and Engineering                         ,KR     ,KOSE    ,102600.0  ,110000.0   ,78000.0            ,1.2136512083688604   ,15.741754110019386 ,-26.492093468519304   ,55.00000000000001   ,0.07709758390879641
9101      ,Nippon Yusen Kabushiki Kaisha                                                   ,Industrials           ,Marine Transportation                                ,JP     ,TSE     ,5072.0    ,5400.0     ,3030.0             ,0.9812031327643057   ,12.19210077714069  ,-20.709416600845596   ,56.14               ,0.08047859435381234
A267250   ,HD Hyundai Co. Ltd.                                                             ,Energy                ,Oil Gas and Consumable Fuels                         ,KR     ,KOSE    ,234000.0  ,260000.0   ,132000.0           ,6.337447200930475    ,11.64302753925391  ,-14.468413100770661   ,70.65               ,0.5443126523203758
6963      ,ROHM Co. Ltd.                                                                   ,Information Technology,Semiconductors and Semiconductor Equipment           ,JP     ,TSE     ,2694.0    ,2200.0     ,1100.0             ,-12.13638585867513   ,8.65486099509167   ,-24.82103099693979    ,10.73               ,-1.4022623662653733
3407      ,Asahi Kasei Corporation                                                         ,Materials             ,Chemicals                                            ,JP     ,TSE     ,1499.5    ,1530.0     ,600.0              ,5.0199270378122725   ,8.135414930990475  ,-7.9081853421172505   ,71.16               ,0.6170462208005786
