ticker    ,sector                ,region                     ,revenue_per_emp_score,profit_per_emp_score,ebitda_per_emp_score,emp_growth_score,hiring_intensity_score,employee_productivity_score,productivity_grade
OLLI      ,Consumer Discretionary,United States and Canada   ,50.0                 ,71.49880810488676   ,61.68057210965435   ,50.0            ,0.060911107775856434  ,52.7                       ,C
ORA       ,Utilities             ,United States and Canada   ,50.0                 ,79.35041716328963   ,92.41656734207389   ,50.0            ,0.0                   ,60.8                       ,C
AXTA      ,Materials             ,United States and Canada   ,50.0                 ,71.21573301549464   ,71.08164481525627   ,50.0            ,0.06170470834711655   ,54.5                       ,C
RIOT      ,Information Technology,United States and Canada   ,50.0                 ,94.97914183551848   ,96.81168057210967   ,50.0            ,0.4453203904004651    ,65.7                       ,B
HIMS      ,Health Care           ,United States and Canada   ,50.0                 ,71.64779499404052   ,77.3688915375447    ,50.0            ,0.5288546447761552    ,55.9                       ,C
ESI       ,Materials             ,United States and Canada   ,50.0                 ,76.66865315852205   ,75.9088200238379    ,50.0            ,0.0                   ,56.8                       ,C
CWAN      ,Information Technology,United States and Canada   ,50.0                 ,10.443980929678188  ,52.38379022646007   ,50.0            ,0.06957495260772886   ,35.6                       ,D
FLR       ,Industrials           ,United States and Canada   ,50.0                 ,87.05303933253875   ,8.089988081048869   ,50.0            ,0.0                   ,45.9                       ,D
BIRK      ,Consumer Discretionary,Europe                     ,50.0                 ,83.253873659118     ,78.12872467222884   ,50.0            ,0.0849580285969708    ,58.9                       ,C
MMYT      ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,55.30393325387366   ,45.664481525625746  ,50.0            ,0.10750201686676553   ,45.5                       ,D
LOAR      ,Industrials           ,United States and Canada   ,50.0                 ,60.101311084624555  ,78.93325387365911   ,50.0            ,0.135989010989011     ,53.3                       ,C
EAT       ,Consumer Discretionary,United States and Canada   ,50.0                 ,34.162693682955904  ,27.056019070321813  ,50.0            ,0.20586814342016332   ,36.5                       ,D
QBY       ,Information Technology,Europe                     ,50.0                 ,13.393921334922526  ,24.9404052443385    ,50.0            ,0.0                   ,30.8                       ,F
MSGS      ,Communication Services,United States and Canada   ,50.0                 ,9.788438617401669   ,8.417759237187127   ,50.0            ,0.0                   ,26.6                       ,F
FSS       ,Industrials           ,United States and Canada   ,50.0                 ,76.31108462455303   ,73.2419547079857    ,50.0            ,0.02658730158730159   ,56.2                       ,C
DUOL      ,Consumer Discretionary,United States and Canada   ,50.0                 ,89.31764004767581   ,84.4010727056019    ,50.0            ,0.1409616128263615    ,61.7                       ,C
BYD       ,Consumer Discretionary,United States and Canada   ,50.0                 ,72.49702026221692   ,70.12812872467224   ,50.0            ,0.0                   ,54.6                       ,C
KMX       ,Consumer Discretionary,United States and Canada   ,50.0                 ,55.0357568533969    ,48.85280095351609   ,50.0            ,0.0                   ,46.0                       ,D
GKOS      ,Health Care           ,United States and Canada   ,50.0                 ,5.244338498212158   ,5.408224076281288   ,50.0            ,0.06086823779919038   ,24.9                       ,F
SIRI      ,Communication Services,United States and Canada   ,50.0                 ,96.93087008343267   ,94.75566150178784   ,50.0            ,0.0                   ,65.7                       ,B
ICL       ,Materials             ,Africa / Middle East       ,50.0                 ,71.7818831942789    ,77.30929678188319   ,50.0            ,0.0                   ,55.9                       ,C
PRMB      ,Consumer Staples      ,United States and Canada   ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
CGNX      ,Information Technology,United States and Canada   ,50.0                 ,71.09654350417162   ,65.40524433849822   ,50.0            ,0.0                   ,53.4                       ,C
CTCA      ,Consumer Discretionary,United States and Canada   ,50.0                 ,69.05542312276519   ,73.27175208581644   ,50.0            ,0.0                   ,54.4                       ,C
KEX       ,Industrials           ,United States and Canada   ,50.0                 ,79.39511323003575   ,81.4958283671037    ,50.0            ,0.0                   ,58.6                       ,C
TOI       ,Information Technology,Europe                     ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
RYTM      ,Health Care           ,United States and Canada   ,50.0                 ,1.594159713945173   ,2.056019070321812   ,50.0            ,0.21605747392724065   ,23.3                       ,F
DBX       ,Information Technology,United States and Canada   ,50.0                 ,94.93444576877235   ,93.71275327771156   ,50.0            ,0.0                   ,65.0                       ,B
CWST      ,Industrials           ,United States and Canada   ,50.0                 ,41.31406436233612   ,69.8450536352801    ,50.0            ,0.19642857142857142   ,46.8                       ,D
FROG      ,Information Technology,United States and Canada   ,50.0                 ,7.941001191895112   ,5.8700834326579265  ,50.0            ,0.12188539842614733   ,25.7                       ,F
TAL       ,Consumer Discretionary,Asia / Pacific             ,50.0                 ,31.957687723480333  ,24.642431466030988  ,50.0            ,0.5215171683819171    ,35.5                       ,D
EXLS      ,Industrials           ,United States and Canada   ,50.0                 ,32.18116805721097   ,24.523241954707984  ,50.0            ,0.08399470899470898   ,35.5                       ,D
ADT       ,Consumer Discretionary,United States and Canada   ,50.0                 ,79.11203814064362   ,88.7663885578069    ,50.0            ,0.0                   ,60.0                       ,C
GMIN      ,Materials             ,United States and Canada   ,50.0                 ,75.95351609058403   ,92.61025029797378   ,50.0            ,0.0                   ,60.0                       ,C
VICR      ,Industrials           ,United States and Canada   ,50.0                 ,60.83134684147795   ,75.87902264600716   ,50.0            ,0.0                   ,52.9                       ,C
CAMT      ,Information Technology,Africa / Middle East       ,50.0                 ,93.56376638855781   ,88.97497020262217   ,50.0            ,0.14009020247165938   ,63.7                       ,C
ARTG      ,Materials             ,United States and Canada   ,50.0                 ,7.315256257449344   ,96.94576877234803   ,50.0            ,50.0                  ,48.7                       ,D
HXL       ,Industrials           ,United States and Canada   ,50.0                 ,65.00297973778308   ,60.65256257449344   ,50.0            ,0.036525683618706874  ,50.9                       ,C
SITE      ,Industrials           ,United States and Canada   ,50.0                 ,54.58879618593564   ,56.92789034564958   ,50.0            ,0.04591490598953286   ,47.5                       ,D
NOV       ,Energy                ,United States and Canada   ,50.0                 ,60.02681764004768   ,46.647794994040524  ,50.0            ,0.0                   ,46.8                       ,D
NXST      ,Communication Services,United States and Canada   ,50.0                 ,84.13289630512514   ,82.16626936829559   ,50.0            ,0.0                   ,60.0                       ,C
