ticker    ,sector                ,region                     ,payout_score      ,fcf_coverage_score  ,div_growth_score,balance_sheet_score,streak_score,dividend_sustainability_score,sustainability_grade
KGS       ,Energy                ,United States and Canada   ,37.7087236295512  ,24.516508662961755  ,50.0            ,29.08808791255506  ,4.0         ,30.5                         ,F
COCO      ,Consumer Staples      ,United States and Canada   ,100.0             ,50.0                ,50.0            ,98.47815566470001  ,0.0         ,62.3                         ,C
VERX      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,55.71394361049143  ,0.0         ,55.9                         ,C
GTM       ,Communication Services,United States and Canada   ,100.0             ,50.0                ,50.0            ,65.97626048132419  ,0.0         ,57.4                         ,C
PLUG      ,Industrials           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,77.94793432179827  ,0.0         ,59.2                         ,C
USAC      ,Energy                ,United States and Canada   ,0.0               ,23.101336302895326  ,50.0            ,100.0              ,4.0         ,31.4                         ,F
ARLP      ,Energy                ,United States and Canada   ,36.44873536213796 ,20.27264325323475   ,50.0            ,91.41571912808246  ,4.0         ,38.5                         ,D
XENE      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,99.50373243254515  ,0.0         ,62.4                         ,C
CPRI      ,Consumer Discretionary,Europe                     ,100.0             ,50.0                ,50.0            ,100.0              ,0.0         ,62.5                         ,C
IAC       ,Communication Services,United States and Canada   ,100.0             ,50.0                ,50.0            ,90.1486263571781   ,0.0         ,61.0                         ,C
FRPT      ,Consumer Staples      ,United States and Canada   ,100.0             ,50.0                ,50.0            ,86.00333785924418  ,0.0         ,60.4                         ,C
PBH       ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,80.98562350796634  ,0.0         ,59.6                         ,C
BCC       ,Industrials           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,91.8569804530829   ,28.0        ,65.5                         ,B
ERO       ,Materials             ,United States and Canada   ,100.0             ,50.0                ,50.0            ,76.13086558235183  ,0.0         ,58.9                         ,C
AMR       ,Materials             ,United States and Canada   ,100.0             ,100.0               ,50.0            ,99.89594586672696  ,4.0         ,75.6                         ,B
FIZZ      ,Consumer Staples      ,United States and Canada   ,100.0             ,50.0                ,50.0            ,95.99765385964277  ,0.0         ,61.9                         ,C
HP        ,Energy                ,United States and Canada   ,46.40310737469405 ,23.147026705053115  ,50.0            ,73.96306794753076  ,4.0         ,39.1                         ,D
IDYA      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,99.16821576940804  ,0.0         ,62.4                         ,C
TPH       ,Consumer Discretionary,United States and Canada   ,100.0             ,50.0                ,50.0            ,87.22129518306416  ,0.0         ,60.6                         ,C
VRDN      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,98.39619327859184  ,0.0         ,62.3                         ,C
TGNA      ,Communication Services,United States and Canada   ,89.51101010892563 ,100.0               ,50.0            ,72.2944598118685   ,24.0        ,71.8                         ,B
GEI       ,Energy                ,United States and Canada   ,9.82347022775084  ,20.685667917638707  ,50.0            ,0.0                ,4.0         ,18.2                         ,F
CSTM      ,Materials             ,Europe                     ,100.0             ,50.0                ,50.0            ,17.651602935496324 ,0.0         ,50.1                         ,C
TMC       ,Materials             ,United States and Canada   ,100.0             ,50.0                ,50.0            ,100.0              ,0.0         ,62.5                         ,C
BTDR      ,Information Technology,Asia / Pacific             ,100.0             ,50.0                ,50.0            ,46.79133046362617  ,0.0         ,54.5                         ,C
WRD       ,Consumer Discretionary,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,98.4069539723078   ,0.0         ,49.8                         ,D
DML       ,Energy                ,United States and Canada   ,100.0             ,50.0                ,50.0            ,50.483492195054566 ,0.0         ,55.1                         ,C
BSM       ,Energy                ,United States and Canada   ,41.559273348342515,14.892896283750122  ,50.0            ,97.1857105192216   ,4.0         ,39.3                         ,D
TPZ       ,Energy                ,United States and Canada   ,0.0               ,0.0                 ,50.0            ,86.18573665024968  ,0.0         ,22.9                         ,F
PVH       ,Consumer Discretionary,United States and Canada   ,99.2916068866571  ,100.0               ,50.0            ,70.89567534330806  ,4.0         ,71.1                         ,B
VNET      ,Information Technology,Asia / Pacific             ,100.0             ,50.0                ,50.0            ,0.0                ,0.0         ,47.5                         ,D
LRN       ,Consumer Discretionary,United States and Canada   ,100.0             ,50.0                ,50.0            ,87.16716533216359  ,0.0         ,60.6                         ,C
COLM      ,Consumer Discretionary,United States and Canada   ,82.22764053373346 ,51.10508065731947   ,50.0            ,90.33151562364753  ,4.0         ,57.5                         ,C
ACLS      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,97.62614281699898  ,0.0         ,62.1                         ,C
CAKE      ,Consumer Discretionary,United States and Canada   ,85.88017592791246 ,60.57739791073124   ,50.0            ,0.0                ,4.0         ,47.2                         ,D
TNET      ,Industrials           ,United States and Canada   ,88.96103896103897 ,93.33333333333333   ,50.0            ,0.0                ,4.0         ,56.2                         ,C
SUPN      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,98.65957872474206  ,0.0         ,62.3                         ,C
DRD       ,Materials             ,Africa / Middle East       ,50.0              ,58.28336755646817   ,50.0            ,99.93489713082356  ,8.0         ,53.3                         ,C
AERO      ,Industrials           ,Latin America and Caribbean,50.0              ,50.0                ,50.0            ,100.0              ,0.0         ,50.0                         ,C
